1	2	0.904
3	4	0.904
5	6	0.904
7	8	0.899
9	8	0.899
9	7	0.899
10	11	0.899
12	3	0.898
13	14	0.896
15	11	0.893
1	16	0.893
17	18	0.891
19	20	0.891
8	11	0.891
7	11	0.891
9	11	0.891
21	22	0.891
15	10	0.89
12	5	0.89
12	4	0.889
10	8	0.889
10	7	0.889
9	10	0.889
23	1	0.888
12	24	0.887
5	4	0.887
15	20	0.887
23	16	0.886
20	11	0.886
12	14	0.885
9	15	0.884
15	8	0.884
15	7	0.884
15	19	0.883
10	20	0.883
13	3	0.881
12	6	0.881
16	2	0.881
25	26	0.878
22	27	0.877
19	11	0.877
20	8	0.876
7	20	0.876
9	20	0.876
4	6	0.876
3	5	0.875
28	25	0.875
12	13	0.875
23	2	0.875
29	3	0.874
30	31	0.874
10	19	0.874
32	33	0.873
30	34	0.873
21	27	0.873
35	36	0.873
13	4	0.872
3	24	0.871
23	37	0.87
38	27	0.87
26	39	0.87
40	34	0.869
3	14	0.869
33	1	0.868
25	39	0.867
16	37	0.867
19	8	0.866
19	7	0.866
9	19	0.866
3	6	0.866
29	4	0.866
14	6	0.865
5	14	0.863
12	29	0.863
1	41	0.862
29	42	0.862
4	24	0.862
14	24	0.862
14	4	0.86
5	24	0.86
25	43	0.86
39	43	0.859
44	31	0.859
45	22	0.859
46	47	0.858
31	34	0.858
48	49	0.857
50	51	0.857
52	14	0.857
2	41	0.857
26	43	0.857
53	31	0.856
53	34	0.856
46	54	0.856
52	5	0.855
13	6	0.855
13	29	0.854
44	53	0.854
55	10	0.854
47	54	0.853
13	5	0.853
1	37	0.853
38	22	0.852
55	11	0.852
10	56	0.852
10	57	0.852
52	12	0.851
45	21	0.851
44	34	0.851
58	59	0.851
60	59	0.851
61	59	0.851
62	59	0.851
50	63	0.851
2	37	0.851
56	11	0.851
13	24	0.851
10	64	0.851
28	65	0.85
66	67	0.85
52	4	0.85
24	6	0.85
50	68	0.85
57	11	0.849
15	55	0.849
64	11	0.849
69	70	0.848
15	57	0.847
16	41	0.847
15	56	0.847
71	18	0.847
15	64	0.846
71	17	0.846
21	38	0.846
5	42	0.845
12	42	0.845
60	58	0.845
61	58	0.845
61	60	0.845
62	58	0.845
62	60	0.845
62	61	0.845
55	8	0.845
55	7	0.845
9	55	0.845
32	1	0.845
52	13	0.844
23	33	0.844
28	26	0.844
45	72	0.844
73	46	0.843
73	47	0.843
56	8	0.843
56	7	0.843
9	56	0.843
23	41	0.843
57	8	0.842
57	7	0.842
9	57	0.842
45	27	0.842
69	74	0.842
69	75	0.842
69	76	0.842
69	77	0.842
69	78	0.842
79	80	0.842
55	20	0.842
46	81	0.842
28	39	0.842
8	64	0.841
7	64	0.841
9	64	0.841
33	2	0.841
29	24	0.841
66	17	0.841
23	82	0.841
57	20	0.84
71	83	0.839
56	20	0.839
29	5	0.839
82	41	0.839
20	64	0.839
29	14	0.839
21	84	0.839
85	86	0.838
17	67	0.838
28	43	0.838
27	87	0.838
52	6	0.838
66	18	0.838
66	88	0.837
84	27	0.837
44	30	0.837
73	54	0.836
89	85	0.836
55	19	0.836
42	6	0.836
83	88	0.836
70	74	0.835
70	75	0.835
70	76	0.835
70	77	0.835
70	78	0.835
81	54	0.835
18	67	0.835
19	57	0.834
90	91	0.834
33	16	0.834
52	3	0.834
89	86	0.833
53	30	0.833
31	40	0.833
29	6	0.833
19	64	0.832
50	92	0.832
56	19	0.832
3	42	0.832
93	5	0.831
94	80	0.831
95	85	0.831
96	97	0.83
33	41	0.829
63	68	0.829
95	86	0.828
98	85	0.828
88	67	0.827
75	74	0.827
76	74	0.827
76	75	0.827
77	74	0.827
77	75	0.827
77	76	0.827
78	74	0.827
78	75	0.827
78	76	0.827
78	77	0.827
47	81	0.826
99	44	0.826
65	26	0.826
88	100	0.825
98	89	0.825
12	93	0.825
101	102	0.825
103	104	0.825
52	24	0.825
53	40	0.824
95	89	0.824
22	84	0.824
65	39	0.824
65	43	0.824
4	42	0.824
63	51	0.823
66	100	0.823
32	2	0.823
30	40	0.822
105	65	0.822
83	106	0.822
66	83	0.822
98	86	0.821
14	42	0.821
66	71	0.82
107	108	0.82
107	109	0.82
107	110	0.82
68	51	0.82
25	65	0.82
43	111	0.82
112	113	0.82
98	95	0.819
42	24	0.818
44	40	0.818
97	114	0.818
115	48	0.817
93	6	0.817
116	117	0.817
67	100	0.817
27	118	0.817
52	93	0.817
22	87	0.816
73	81	0.816
32	16	0.816
82	2	0.815
45	87	0.815
1	82	0.815
88	106	0.815
116	119	0.815
83	67	0.814
120	102	0.814
109	108	0.813
110	108	0.813
110	109	0.813
105	43	0.813
38	84	0.812
119	117	0.812
45	84	0.812
18	83	0.811
13	42	0.811
17	83	0.811
96	114	0.81
21	87	0.809
39	48	0.808
38	87	0.808
45	38	0.808
121	122	0.808
32	23	0.808
123	124	0.807
123	125	0.807
126	30	0.807
93	3	0.807
37	41	0.806
71	67	0.806
123	127	0.806
96	128	0.806
21	118	0.805
129	122	0.805
22	72	0.805
16	82	0.804
92	51	0.803
56	64	0.803
130	1	0.802
131	132	0.802
56	57	0.802
97	128	0.802
55	64	0.802
119	133	0.801
55	57	0.801
134	135	0.801
136	135	0.801
136	134	0.801
137	91	0.801
84	118	0.8
117	133	0.799
26	48	0.799
138	139	0.799
124	127	0.798
125	127	0.798
93	14	0.798
93	4	0.798
125	124	0.798
21	72	0.798
52	29	0.797
130	33	0.797
99	34	0.797
39	111	0.797
140	103	0.797
113	59	0.796
112	59	0.796
17	88	0.796
33	37	0.795
18	88	0.795
17	100	0.795
82	37	0.794
141	115	0.794
71	88	0.793
28	111	0.793
130	2	0.792
1	142	0.792
143	144	0.791
145	146	0.791
71	147	0.791
29	148	0.791
63	92	0.791
99	40	0.79
90	137	0.79
145	149	0.79
27	72	0.79
63	150	0.789
22	118	0.789
151	152	0.788
65	111	0.788
113	58	0.788
113	60	0.788
113	61	0.788
113	62	0.788
112	58	0.788
112	60	0.788
112	61	0.788
112	62	0.788
153	144	0.787
154	5	0.787
141	48	0.787
68	92	0.786
115	49	0.786
153	143	0.785
116	133	0.785
155	94	0.785
13	93	0.785
126	34	0.785
50	150	0.784
156	157	0.784
114	128	0.783
52	42	0.783
158	159	0.783
154	93	0.782
99	31	0.782
160	161	0.782
18	100	0.782
97	162	0.781
163	102	0.781
83	100	0.781
71	106	0.781
38	164	0.781
22	164	0.781
165	166	0.781
129	121	0.781
25	48	0.78
104	167	0.78
154	6	0.78
168	143	0.78
38	118	0.78
17	106	0.78
18	106	0.779
93	42	0.778
169	170	0.778
171	170	0.778
32	37	0.777
172	173	0.777
21	164	0.777
174	175	0.777
99	53	0.777
154	12	0.777
126	31	0.777
162	176	0.777
155	80	0.777
105	28	0.777
32	41	0.777
130	16	0.776
66	106	0.776
147	18	0.776
177	178	0.776
160	179	0.775
22	180	0.775
142	2	0.775
157	80	0.774
96	162	0.774
27	164	0.774
181	182	0.774
33	82	0.774
84	87	0.773
183	91	0.773
52	154	0.772
21	180	0.772
184	185	0.772
186	187	0.772
175	85	0.771
188	189	0.77
190	191	0.77
192	193	0.77
194	195	0.77
63	196	0.77
114	176	0.769
29	93	0.769
197	102	0.769
140	104	0.769
37	178	0.769
147	17	0.769
175	86	0.768
145	198	0.768
163	197	0.768
126	53	0.768
130	23	0.768
199	200	0.768
105	111	0.768
201	36	0.767
130	32	0.767
67	106	0.767
183	137	0.766
202	203	0.766
204	205	0.766
206	1	0.766
156	80	0.766
122	207	0.765
158	208	0.765
100	106	0.764
173	166	0.764
142	16	0.764
84	72	0.764
209	188	0.764
98	175	0.764
25	210	0.764
43	48	0.763
180	72	0.763
162	128	0.763
140	167	0.763
211	212	0.763
45	164	0.763
72	87	0.763
120	101	0.762
175	89	0.762
99	30	0.762
150	92	0.762
28	48	0.762
39	210	0.762
103	213	0.762
154	3	0.762
214	215	0.762
116	216	0.762
209	189	0.761
180	27	0.761
