1	4 
2	3 
3	3 
4	4 
5	4 
6	2 
7	1 2 3 
8	4 
9	1 2 4 
10	2 
11	4 
12	4 
13	3 
14	4 
15	4 
16	1 2 4 
17	4 
18	3 
19	2 
20	1 3 4 
21	3 
22	1 
23	1 
24	2 
25	2 
26	1 
27	2 
28	1 
29	1 
30	3 
31	1 
32	1 2 4 
33	3 
34	3 
35	1 2 3 
36	3 
37	1 
38	1 
39	2 3 4 
40	4 
41	3 
42	4 
43	4 
44	4 
45	1 2 4 
46	1 2 4 
47	2 
48	1 2 4 
49	1 3 4 
50	3 
51	3 
52	3 
53	1 
54	1 
55	4 
56	3 
57	2 
58	1 2 4 
59	3 
60	1 3 4 
61	1 
62	3 
63	1 2 4 
64	4 
65	1 3 4 
66	3 
67	3 
68	1 
69	2 3 4 
70	1 
71	2 
72	1 
73	1 
74	3 
75	2 
76	3 
77	1 
78	3 
79	4 
80	1 
81	4 
82	3 
83	3 
84	4 
85	3 
86	4 
87	3 
88	4 
89	2 
90	1 3 4 
91	3 
92	2 3 4 
93	3 
94	2 3 4 
95	3 
96	1 3 4 
97	1 
98	2 
99	1 
100	4 
