1	63	4.11289
1	93	2.97573
1	103	3.05367
1	113	3.11197
1	154	3.43676
1	179	3.50983
1	180	3.62568
1	200	3.61221
1	227	3.69046
1	247	3.68992
1	279	3.8177
1	302	0
2	126	2.9266
2	228	3.21047
2	229	3.00314
2	255	3.44519
2	312	5.65678
2	320	3.57628
2	415	3.4458
2	422	3.92984
2	459	3.72867
2	476	3.82612
2	480	3.69039
2	489	0
3	30	3.17362
3	37	3.29739
3	52	2.93523
3	53	3.31664
3	70	3.35759
3	89	3.41165
3	110	3.48894
3	157	3.48894
3	162	3.94711
3	200	3.74117
3	220	3.99377
3	418	0
4	158	2.91139
4	189	3.2638
4	194	3.191
4	195	3.21712
4	214	3.31844
4	216	3.45499
4	236	3.49336
4	298	4.91264
4	344	3.67098
4	425	3.98223
4	430	3.76272
4	458	0
5	131	3.942
5	153	2.9942
5	165	3.13758
5	205	3.39156
5	296	3.36308
5	312	3.54732
5	394	3.49417
5	415	3.81766
5	442	3.77204
5	475	3.64656
5	476	3.60015
5	491	0
6	22	2.52408
6	126	3.34003
6	285	3.66405
6	309	3.50975
6	335	3.92576
6	395	3.57341
6	398	3.4492
6	411	3.87556
6	432	4.85047
6	450	3.90014
6	470	3.58467
6	489	0
7	193	2.60277
7	232	3.19537
7	327	3.04566
7	342	3.64403
7	349	3.53245
7	381	4.93541
7	398	3.84494
7	466	3.84991
7	474	3.64487
7	479	3.85064
7	490	3.59888
7	496	0
8	76	3.08147
8	103	3.15941
8	113	3.38453
8	138	3.21771
8	154	3.54251
8	179	3.61557
8	180	3.73143
8	200	3.71796
8	227	3.79621
8	247	5.63291
8	250	3.79566
8	279	3.92345
8	302	0
9	12	3.05338
9	41	2.94509
9	49	3.07368
9	66	3.09572
9	69	3.38991
9	71	3.46536
9	100	3.46536
9	101	3.46536
9	120	4.66214
9	320	0
10	67	2.63815
10	74	3.18679
10	123	3.18156
10	139	3.35988
10	184	4.90323
10	255	3.55892
10	262	3.59925
10	341	3.82839
10	354	4.00964
10	379	4.01619
10	420	3.93871
10	468	3.91135
10	495	0
11	99	2.66303
11	109	2.66303
11	114	3.09139
11	153	2.82339
11	163	3.09139
11	169	3.75965
11	245	3.79924
11	266	3.76317
11	273	3.89478
11	305	3.99382
11	367	4.32103
11	384	4.32103
11	391	0
12	9	3.05338
12	41	2.94509
12	49	3.07368
12	66	3.09572
12	69	3.38991
12	71	6.4
12	80	3.46536
12	100	3.46536
12	101	3.46536
12	120	0
13	21	3.31608
13	38	3.47402
13	47	3.01888
13	55	3.33203
13	60	3.13598
13	77	3.13598
13	90	3.52766
13	107	4.12431
13	233	4.53885
13	248	4.01811
13	355	3.8827
13	365	4.45244
13	461	0
14	123	3.11986
14	158	3.29203
14	216	3.24036
14	218	4.62012
14	242	3.35338
14	268	3.50372
14	376	3.88062
14	379	3.95582
14	430	3.6836
14	433	3.64401
14	445	3.6441
14	452	3.80968
14	468	0
15	48	2.79486
15	88	2.3176
15	130	3.29879
15	207	4.78015
15	234	3.6051
15	251	3.61248
15	307	3.63777
15	323	3.76481
15	345	3.73937
15	348	4.16195
15	448	4.16195
15	472	0
16	142	2.77878
16	160	3.31222
16	244	3.31999
16	264	3.50209
16	292	4.30307
16	296	3.49182
16	311	3.81675
16	347	3.53434
16	353	3.65838
16	417	3.93652
16	471	3.97821
16	483	3.75837
16	485	0
17	91	2.90596
17	144	5.20481
17	205	3.22485
17	215	3.45068
17	226	3.61088
17	288	3.62439
17	291	3.58108
17	315	3.8003
17	355	3.48877
17	359	4.03558
17	378	3.73603
17	438	3.96411
17	439	0
18	27	3.41794
18	249	3.48128
18	325	3.58174
18	350	5.23965
18	359	3.57921
18	366	3.61818
18	369	3.6952
18	388	3.62322
18	399	3.7844
18	416	3.53448
18	426	3.91289
18	437	3.84561
18	497	0
19	59	3.28434
19	143	3.69114
19	262	3.71006
19	358	3.2931
19	369	3.82671
19	385	3.85667
19	407	3.85963
19	412	3.99396
19	435	3.96489
19	467	4.07092
19	468	3.98152
19	488	3.94511
19	492	0
20	34	2.83224
20	141	2.83224
20	145	3.21151
20	183	2.83224
20	196	3.48688
20	223	3.59092
20	281	4.33715
20	307	3.85485
20	333	3.97671
20	397	4.24509
20	406	4.19465
20	410	0
21	13	3.26525
21	38	2.96805
21	55	3.28121
21	60	3.08515
21	77	3.08515
21	90	3.47683
21	107	4.43429
21	217	4.07348
21	233	3.92639
21	297	4.0232
21	354	3.83187
21	365	4.40161
21	461	0
22	6	2.55423
22	32	3.01556
22	72	3.19647
22	152	3.66315
22	285	3.98717
22	309	3.77233
22	411	3.65808
22	421	4.19868
22	432	4.92897
22	444	4.22327
22	470	3.9078
22	489	3.94257
22	495	0
23	51	2.97223
23	57	3.58827
23	124	3.4495
23	125	3.85716
23	172	3.97818
23	201	3.35423
23	231	4.12989
23	243	4.18191
23	274	4.23951
23	316	4.23951
23	320	4.57654
23	371	1.40888
23	454	0
24	43	3.58984
24	56	6.4
24	65	3.62749
24	112	3.7839
24	127	3.82127
24	164	3.76701
24	167	3.63468
24	182	4.2188
24	337	1.10527
24	413	4.65467
24	436	4.46127
24	443	4.14538
24	451	4.40825
24	495	0
25	166	3.43924
25	176	3.29569
25	188	3.38475
25	197	3.47033
25	221	3.59271
25	249	3.41943
25	267	3.48968
25	276	5.79076
25	359	3.79294
25	369	3.86997
25	388	3.95125
25	463	3.82091
25	469	4.10661
25	499	0
26	168	3.43408
26	238	3.64
26	253	3.42345
26	261	3.39014
26	269	3.55356
26	325	3.65402
26	350	3.65149
26	366	5.39391
26	379	3.6955
26	399	3.70319
26	409	3.73647
26	444	4.00339
26	457	4.02939
26	473	0
27	18	3.11906
27	135	3.85754
27	309	3.39353
27	310	3.71406
27	319	5.9095
27	341	3.50139
27	368	3.63688
27	369	4.11925
27	395	3.88698
27	396	3.84752
27	424	4.06905
27	432	3.79519
27	463	4.09364
27	470	0
28	63	2.10256
28	167	3.76738
28	200	3.83215
28	247	2.8221
28	257	3.9594
28	302	3.82054
28	350	3.93794
28	381	3.86971
28	409	4.16991
28	457	4.19591
28	473	4.2554
28	474	4.05036
28	479	4.25613
28	490	0
29	98	5.02612
29	127	3.1222
29	155	3.58479
29	250	3.49612
29	257	3.8865
29	287	3.74226
29	336	3.71056
29	344	3.66442
29	356	3.63176
29	370	3.87386
29	374	3.78168
29	393	3.8051
29	400	3.80872
29	493	0
30	3	3.71612
30	37	3.83988
30	52	3.47772
30	53	3.85913
30	70	3.90008
30	89	3.95414
30	110	4.03143
30	157	4.03143
30	162	4.04412
30	252	4.44337
30	297	4.64008
30	375	1.86395
30	403	2.96838
30	460	0
31	85	3.48932
31	93	3.45982
31	127	3.31384
31	137	3.4426
31	149	3.49718
31	164	3.69577
31	174	3.75176
31	212	3.72257
31	294	3.92325
31	332	5.34003
31	371	3.96272
31	386	3.86674
31	427	3.82129
31	451	0
32	22	2.89952
32	61	3.18103
32	72	3.12874
32	111	3.36195
32	152	3.37354
32	177	3.71454
32	286	5.39455
32	347	4.41435
32	395	3.9378
32	411	4.16987
32	431	4.36416
32	432	3.93711
32	482	4.10805
32	495	0
33	100	3.13527
33	198	3.18918
33	211	3.46067
33	251	3.27106
33	275	3.62038
33	345	3.59495
33	348	3.8366
33	396	3.49184
33	402	4.01753
33	448	3.6891
33	449	4.01753
33	472	3.91547
33	477	3.90531
33	494	0
34	20	2.83224
34	141	2.83224
34	145	3.21151
34	183	2.83224
34	196	3.48688
34	223	3.59092
34	281	3.84438
34	304	3.85485
34	333	3.97671
34	397	4.24509
34	406	4.19465
34	410	0
35	131	3.53512
35	165	7.02457
35	204	3.66929
35	229	3.904
35	312	3.75232
35	314	3.95297
35	392	4.08824
35	394	0.00190092
35	416	4.35858
35	442	4.05394
35	444	4.31297
35	475	4.18749
35	476	4.14108
35	491	0
36	102	2.79828
36	148	3.41873
36	246	3.46443
36	263	3.76075
36	303	3.54118
36	324	3.68255
36	414	5.95301
36	423	3.92387
36	428	3.967
36	429	3.98535
36	431	3.78521
36	445	3.75353
36	450	4.04933
36	478	0
37	3	3.71612
37	30	3.80612
37	52	3.44396
37	53	3.82537
37	70	3.86632
37	89	0.744814
37	95	3.92038
37	110	3.99767
37	157	3.99767
37	162	6.11778
37	344	4.60632
37	375	4.28885
37	389	4.5025
37	418	0
38	13	3.26525
38	21	3.51738
38	55	3.83053
38	60	3.40476
38	68	3.63448
38	77	3.63448
38	90	4.02616
38	107	1.25651
38	175	4.47572
38	297	4.90053
38	321	4.57253
38	354	4.5166
38	355	4.95093
38	461	0
