1	49	2.79316
1	66	2.79316
1	358	2.85587
1	480	3.36003
1	490	3.40173
1	562	3.46655
1	577	3.46917
1	600	3.31099
1	615	3.53228
1	636	3.85163
2	18	3.1259
2	34	2.65738
2	41	2.61726
2	46	3.13464
2	88	2.86342
2	108	3.19688
2	111	3.29178
2	133	3.29178
2	141	3.29178
2	177	3.45282
2	645	3.8714
3	120	3.42182
3	619	3.54175
3	793	3.54757
3	823	3.6255
3	866	3.6827
3	871	3.73273
3	1113	1.62344
3	1125	3.70897
3	1130	4.05751
3	1138	4.01269
3	1169	4.08106
4	15	2.93158
4	28	3.03262
4	30	3.44781
4	56	3.48136
4	71	3.15484
4	85	3.15484
4	91	3.15484
4	99	3.43064
4	371	4.59934
4	654	4.10611
4	920	4.13672
5	134	3.33977
5	380	3.66589
5	445	3.70267
5	474	3.77598
5	570	3.77216
5	580	3.77216
5	602	3.84592
5	652	3.84592
5	653	3.84592
5	681	3.84592
5	714	4.49065
6	8	2.84039
6	17	2.84039
6	22	3.08889
6	25	3.52092
6	36	3.57576
6	54	3.16396
6	67	3.61486
6	96	3.90172
6	431	3.64343
6	522	3.99775
6	651	3.78995
7	87	2.66265
7	123	3.10214
7	207	3.26778
7	326	3.3433
7	376	3.3433
7	405	3.5131
7	431	4.74616
7	704	3.78988
7	735	3.88148
7	1003	4.06363
7	1036	3.90899
8	6	2.87445
8	17	2.87445
8	22	3.12295
8	25	3.55498
8	36	3.60982
8	54	3.19802
8	67	3.64892
8	96	3.59169
8	218	3.48339
8	341	3.93578
8	431	4.03182
9	175	3.27652
9	258	3.3286
9	289	3.08897
9	316	3.51731
9	340	3.20511
9	365	3.5232
9	375	3.42211
9	419	3.57352
9	503	3.66009
9	529	3.66009
9	547	3.80423
10	13	2.72618
10	14	3.15001
10	47	2.81867
10	51	2.81867
10	68	3.51738
10	362	3.42826
10	396	3.82095
10	408	3.77589
10	625	3.70181
10	724	4.01421
10	1090	4.33005
10	1202	3.13117
11	63	2.87414
11	72	2.87414
11	75	2.57916
11	101	2.73753
11	102	3.30251
11	128	3.30251
11	180	2.29703
11	1201	4.22306
12	237	3.25123
12	458	3.04112
12	531	3.39932
12	783	3.66652
12	854	3.3313
12	856	3.72334
12	1004	4.02153
12	1033	3.48049
12	1061	3.47916
12	1116	3.82368
12	1209	3.47991
13	10	3.18459
13	14	3.60843
13	47	3.27709
13	51	3.27709
13	68	3.62593
13	121	3.88668
13	396	4.16023
13	724	1.16354
13	744	3.16053
13	1070	4.47263
13	1090	4.78847
14	10	3.18459
14	13	3.20344
14	47	2.8721
14	51	2.8721
14	68	3.22095
14	121	3.57081
14	362	3.48169
14	396	3.82932
14	625	4.06764
14	1090	4.38348
14	1202	3.96121
14	1260	3.18459
15	4	3.31885
15	28	3.41989
15	30	3.83508
15	56	3.86863
15	71	3.5421
15	85	3.5421
15	91	3.5421
15	99	0.17955
15	796	4.43866
15	933	4.52399
15	980	6.58664
16	204	4.27101
16	644	3.25936
16	675	3.27948
16	684	3.47081
16	713	3.33563
16	904	3.59661
16	925	3.48538
16	1027	3.34452
16	1065	3.71079
16	1080	3.79513
16	1092	3.62531
17	6	2.87445
17	8	2.63712
17	22	2.88562
17	25	3.31765
17	36	3.37249
17	54	2.96069
17	67	3.41159
17	96	5.80948
18	2	3.43106
