1	35 
2	6 
3	30 
4	2 
5	1 
6	21 
7	1 
8	11 
9	32 
10	20 
11	24 
12	25 
13	10 
14	30 
15	25 
16	23 
17	16 
18	20 39 41 
19	5 22 29 
20	2 8 35 
21	3 19 27 
22	23 30 36 
23	28 
24	5 
25	2 21 27 
26	19 21 31 
27	15 19 38 
28	4 
29	11 
30	9 10 40 
31	1 11 39 
32	25 37 41 
33	19 
34	34 
35	18 
36	40 
37	29 
38	3 
39	26 
40	27 
41	40 
42	6 
43	4 
44	13 22 30 
45	13 14 21 
46	18 
47	27 
48	13 
49	11 23 39 
50	19 
51	5 13 30 
52	30 
53	8 14 33 
54	13 14 33 
55	2 8 13 
56	13 30 31 
57	12 33 35 
58	14 
59	24 27 29 
60	4 25 27 
61	13 
62	28 
63	6 
64	5 35 39 
65	14 
66	14 
67	23 
68	2 6 39 
69	11 18 39 
70	1 
71	2 38 41 
72	36 
73	1 19 31 
74	38 
75	1 2 19 
76	7 18 37 
77	16 
78	13 16 25 
79	18 
80	29 
81	1 19 33 
82	24 33 41 
83	41 
84	10 
85	16 
86	29 
87	4 
88	16 
89	3 
90	37 
91	33 
92	4 17 33 
93	27 
94	2 6 29 
95	10 
96	21 
97	2 
98	22 
99	38 
100	11 18 31 
101	1 28 30 
102	21 
103	7 
104	22 
105	15 
106	8 23 35 
107	16 
108	2 27 29 
109	28 
110	33 
111	9 19 36 
112	24 
113	4 11 31 
114	1 5 9 
115	2 33 41 
116	15 27 28 
117	1 
118	1 30 41 
119	14 
120	28 
121	29 
122	9 
123	11 
124	38 
125	7 
126	37 
127	8 
128	15 
129	12 
130	4 25 41 
131	24 35 36 
132	15 
133	1 2 10 
134	11 
135	1 
136	22 
137	13 27 34 
138	34 
139	9 
140	1 
141	36 
142	19 
143	11 16 41 
144	9 
145	14 
146	10 
147	10 31 33 
148	10 23 41 
149	37 
150	22 
151	34 
152	6 
153	1 
154	10 
155	39 
156	4 26 29 
157	12 
158	17 
159	27 
160	16 
161	11 19 38 
162	31 
163	32 
164	31 
165	2 
166	8 
167	38 
168	15 
169	8 9 14 
170	7 
171	2 
172	17 
173	1 15 20 
174	25 28 37 
175	39 
176	7 
177	1 6 12 
178	12 
179	30 
180	5 
181	8 14 32 
182	2 26 27 
183	1 29 30 
184	14 
185	23 
186	13 
187	22 
188	17 
189	12 23 30 
190	23 24 40 
191	6 15 16 
192	17 28 35 
193	39 
194	22 
195	16 32 37 
196	25 
197	13 34 41 
198	36 
199	11 14 30 
200	9 12 15 
201	31 
202	15 
203	25 
204	40 
205	16 26 38 
206	11 25 32 
207	21 
208	37 
209	3 
210	35 37 39 
211	33 
212	23 
213	18 
214	7 23 35 
215	11 
216	11 
217	4 33 39 
218	40 
219	12 18 22 
220	14 
221	12 
222	33 
223	15 
224	6 40 41 
225	19 
226	8 13 20 
227	11 
228	38 
229	13 
230	10 
231	4 5 30 
232	38 
233	32 
234	6 
235	22 
236	29 
237	23 
238	24 40 41 
239	41 
240	31 
241	8 10 18 
242	8 
243	13 
244	2 9 13 
245	1 2 30 
246	13 
247	24 
248	36 
249	34 35 38 
250	10 
251	33 
252	4 12 21 
253	27 39 41 
254	2 
255	23 
256	21 29 36 
257	2 26 36 
258	4 8 10 
259	28 
260	15 32 41 
261	29 
262	18 
263	31 
264	19 
265	39 
266	4 10 13 
267	8 
268	1 17 33 
269	22 30 34 
270	15 25 39 
271	5 18 33 
272	7 
273	41 
274	3 
275	18 
276	22 
277	14 27 31 
278	2 5 11 
279	1 37 40 
280	29 37 41 
281	15 
282	11 
283	19 
284	6 20 41 
285	22 23 33 
286	16 
287	28 
288	38 
289	25 
290	38 
291	37 
292	11 
293	10 32 41 
294	17 
295	12 
296	13 25 30 
297	9 23 27 
298	25 
299	11 
300	5 22 31 
301	2 15 23 
302	10 
303	2 23 28 
304	6 
305	5 
306	4 6 12 
307	4 
308	20 25 34 
309	13 24 37 
310	30 
311	27 
312	18 28 39 
313	3 
314	31 
315	3 33 37 
316	34 
317	7 9 17 
318	3 4 31 
319	29 
320	23 
321	39 
322	14 
323	4 
324	37 
325	13 
326	31 
327	20 
328	32 
329	14 
330	9 22 40 
331	1 
332	6 18 30 
333	13 16 37 
334	11 
335	29 
336	11 27 33 
337	7 27 35 
338	11 
339	19 
340	39 
341	24 
342	9 14 16 
343	9 
344	12 
345	32 
346	12 
347	10 
348	4 31 39 
349	41 
350	5 
351	2 6 12 
352	7 
353	4 
354	29 
355	1 12 30 
356	22 
357	6 23 33 
358	30 
359	21 
360	4 
361	10 
362	10 
363	25 
364	13 
365	6 
366	7 18 33 
367	37 
368	16 29 35 
369	10 12 14 
370	32 
371	3 
372	2 20 27 
373	4 8 15 
374	9 11 15 
375	12 
376	4 
377	19 
378	11 
379	29 
380	30 
381	5 
382	30 
383	16 
384	7 19 28 
385	9 
386	33 
387	14 
388	26 
389	28 
390	23 
391	2 29 40 
392	29 
393	16 39 40 
394	3 4 30 
395	3 20 40 
396	41 
397	29 
398	29 
399	5 10 13 
400	14 17 24 
401	13 20 21 
402	19 
403	3 
404	1 26 41 
405	28 
406	9 14 39 
407	18 
408	24 30 35 
409	2 5 16 
410	6 11 20 
411	9 23 39 
412	18 30 33 
413	18 23 25 
414	15 
415	30 
416	23 33 40 
417	10 15 25 
418	9 
419	13 25 27 
420	7 30 37 
421	1 
422	34 
423	4 8 35 
424	4 
425	34 
426	29 
427	35 
428	32 
429	7 
430	16 
431	29 30 37 
432	14 16 34 
433	21 
434	22 24 37 
435	21 
436	29 36 41 
437	9 
438	3 
439	3 
440	13 22 37 
441	41 
442	14 
443	20 
444	4 13 18 
445	9 
446	5 21 30 
447	36 
448	27 
449	22 
450	7 
451	37 
452	4 11 24 
453	10 
454	1 
455	27 
456	7 
457	22 
458	2 
459	25 
460	4 
461	2 
462	1 
463	9 
464	24 
465	5 
466	4 15 32 
467	6 20 23 
468	32 
469	16 
470	6 
471	9 11 40 
472	35 
473	29 
474	3 
475	4 13 24 
476	6 
477	2 24 39 
478	9 24 39 
479	6 16 27 
480	25 
481	3 
482	37 
483	32 
484	19 
485	35 
486	3 7 24 
487	6 33 34 
488	16 
489	16 
490	4 26 34 
491	38 
492	10 
493	8 
494	21 
495	18 
496	31 
497	2 26 30 
498	8 9 12 
499	4 5 9 
500	33 
501	4 7 28 
502	10 26 29 
503	22 27 30 
504	6 18 39 
505	30 
506	23 
507	14 
508	40 
509	3 5 36 
510	6 
511	23 
512	25 
513	33 
514	10 
515	3 16 24 
516	3 
517	3 11 40 
518	37 
519	36 
520	3 19 41 
521	10 
522	8 
523	7 12 39 
524	29 
525	1 12 33 
526	2 26 34 
527	15 30 34 
528	3 5 9 
529	1 
530	6 19 41 
531	15 
532	7 
533	23 
534	30 
535	2 39 41 
536	22 25 26 
537	3 14 39 
538	17 21 28 
539	5 26 29 
540	2 18 20 
541	39 
542	10 11 32 
543	27 
544	21 
545	6 
546	10 
547	9 16 34 
548	15 17 20 
549	13 21 22 
550	2 
551	36 
552	11 
553	39 
554	21 
555	12 
556	4 9 16 
557	27 
558	16 17 18 
559	7 
560	36 
561	33 
562	27 
563	8 9 16 
564	29 
565	14 
566	18 
567	26 
568	37 
569	38 
570	1 24 36 
571	29 
572	26 
573	24 
574	8 
575	9 
576	10 
577	23 
578	3 18 28 
579	6 22 40 
580	5 
581	15 17 29 
582	39 
583	14 15 19 
584	10 
585	20 
586	12 18 33 
587	9 14 41 
588	1 
589	34 
590	4 25 35 
591	10 22 29 
592	10 
593	6 
594	27 
595	4 
596	13 
597	14 27 40 
598	23 
599	29 
600	7 
601	39 
602	18 33 41 
603	7 25 32 
604	11 
605	18 23 24 
606	32 
607	13 17 20 
608	6 9 35 
609	29 
610	6 
611	29 34 40 
612	4 23 28 
613	4 12 23 
614	20 21 26 
615	8 24 32 
616	20 
617	5 21 31 
618	28 
619	9 
620	21 
621	16 22 37 
622	22 
623	30 
624	14 
625	1 14 15 
626	3 
627	12 
628	1 18 40 
629	14 
630	22 
631	1 
632	6 
633	10 27 34 
634	22 
635	29 
636	22 26 29 
637	36 
638	13 
639	13 
640	1 4 28 
641	19 
642	33 
643	37 
644	2 11 12 
645	27 
646	15 31 37 
647	23 
648	5 12 32 
649	14 
650	9 15 18 
651	40 
652	33 
653	10 
654	26 
655	41 
656	10 21 26 
657	2 5 6 
658	4 23 34 
659	41 
660	33 
661	30 
662	13 30 36 
663	6 13 17 
664	1 
665	24 
666	3 
667	10 
668	33 
669	32 
670	1 19 32 
671	1 9 33 
672	6 14 25 
673	14 20 22 
674	11 22 38 
675	39 
676	12 20 33 
677	9 
678	9 
679	24 
680	25 37 40 
681	18 
682	27 
683	21 
684	36 
685	16 
686	30 
687	5 26 29 
688	3 
689	40 
690	10 33 35 
691	37 
692	1 
693	23 
694	27 30 40 
695	6 14 33 
696	36 
697	19 
698	14 22 23 
699	15 
700	25 
