1	45
1	67
1	92
1	241
1	299
1	314
1	348
1	377
1	561
1	608
1	689
1	698
2	38
2	47
2	96
2	317
2	322
2	342
2	374
2	412
2	506
2	594
2	641
2	681
3	152
3	158
3	207
3	282
3	335
3	534
3	535
3	548
3	553
3	567
3	596
3	630
4	148
4	153
4	165
4	300
4	328
4	429
4	443
4	563
4	586
4	592
4	692
4	697
5	45
5	141
5	194
5	200
5	214
5	346
5	351
5	531
5	544
5	561
5	625
5	689
6	227
6	265
6	274
6	309
6	341
6	405
6	459
6	490
6	494
6	537
6	627
6	658
7	267
7	289
7	360
7	393
7	409
7	429
7	489
7	507
7	568
7	578
7	596
7	623
8	98
8	176
8	207
8	215
8	255
8	304
8	358
8	446
8	598
8	652
8	668
8	669
9	46
9	241
9	243
9	262
9	265
9	361
9	383
9	416
9	515
9	623
9	634
9	674
10	89
10	147
10	195
10	203
10	214
10	245
10	277
10	320
10	387
10	411
10	453
10	460
10	595
11	84
11	85
11	126
11	209
11	219
11	325
11	384
11	407
11	413
11	588
11	628
11	686
12	169
12	241
12	290
12	318
12	321
12	503
12	551
12	575
12	604
12	630
12	633
12	646
13	155
13	274
13	353
13	383
13	416
13	453
13	458
13	475
13	577
13	578
13	589
13	613
14	53
14	85
14	219
14	226
14	359
14	364
14	398
14	458
14	481
14	508
14	562
14	666
15	83
15	168
15	191
15	246
15	291
15	301
15	308
15	449
15	497
15	527
15	537
15	679
16	61
16	80
16	209
16	287
16	365
16	449
16	468
16	497
16	508
16	593
16	597
16	610
17	117
17	327
17	373
17	443
17	469
17	487
17	504
17	511
17	552
17	553
17	608
17	682
18	66
18	67
18	85
18	92
18	279
18	377
18	440
18	514
18	518
18	586
18	676
18	677
19	87
19	214
19	313
19	389
19	525
19	621
19	622
19	627
19	633
19	643
19	647
19	666
20	43
20	172
20	275
20	347
20	375
20	410
20	453
20	454
20	488
20	568
20	578
20	596
20	615
21	47
21	58
21	63
21	138
21	232
21	370
21	412
21	529
21	532
21	562
21	589
21	594
21	653
22	59
22	188
22	266
22	327
22	364
22	442
22	469
22	487
22	493
22	504
22	511
22	608
22	627
23	204
23	261
23	322
23	359
23	398
23	471
23	489
23	547
23	605
23	651
23	656
23	663
23	675
24	84
24	155
24	173
24	254
24	282
24	310
24	366
24	373
24	441
24	476
24	610
24	689
24	690
25	155
25	185
25	306
25	331
25	370
25	382
25	416
25	419
25	461
25	486
25	515
25	614
25	657
26	106
26	171
26	242
26	282
26	334
26	366
26	433
26	527
26	584
26	587
26	610
26	634
26	637
27	165
27	338
27	432
27	492
27	537
27	557
27	560
27	594
27	600
27	636
27	654
27	679
27	693
28	83
28	203
28	248
28	311
28	326
28	379
28	403
28	485
28	508
28	571
28	583
28	616
28	689
29	55
29	67
29	160
29	284
29	316
29	402
29	445
29	510
29	524
29	526
29	659
29	682
29	700
30	80
30	140
30	189
30	225
30	331
30	356
30	390
30	414
30	452
30	481
30	487
30	499
30	620
31	93
31	260
31	280
31	328
31	360
31	412
31	420
31	452
31	461
31	476
31	522
31	585
31	651
32	89
32	249
32	279
32	401
32	416
32	419
32	447
32	453
32	536
32	546
32	563
32	595
32	655
33	51
33	90
33	247
33	377
33	390
33	414
33	430
33	507
33	567
33	583
33	639
33	696
33	699
34	57
34	235
34	255
34	286
34	359
34	361
34	379
34	398
34	423
34	519
34	538
34	554
34	663
35	64
35	103
35	119
35	145
35	171
35	208
35	334
35	363
35	380
35	385
35	408
35	545
35	653
36	63
36	65
36	200
36	245
36	295
36	465
36	471
36	538
36	613
36	672
36	683
36	687
36	691
37	46
37	59
37	246
37	260
37	315
37	426
37	467
37	552
37	625
37	654
37	667
37	673
37	693
38	2
38	165
38	212
38	216
38	222
38	266
38	289
38	349
38	460
38	487
38	498
38	534
38	556
39	235
39	323
39	336
39	358
39	363
39	368
39	469
39	512
39	534
39	542
39	615
39	643
39	660
40	42
40	60
40	104
40	151
40	196
40	296
40	373
40	424
40	427
40	546
40	592
40	644
40	647
41	70
41	256
41	298
41	322
41	339
41	365
41	416
41	483
41	500
41	580
41	615
41	643
41	677
41	688
42	40
42	115
42	159
42	192
42	263
42	278
42	293
42	328
42	340
42	370
42	594
42	602
42	639
42	660
43	20
43	87
43	93
43	177
43	195
43	278
43	302
43	364
43	379
43	389
43	525
43	622
43	633
43	641
44	111
44	204
44	261
44	285
44	304
44	329
44	386
44	406
44	519
44	570
44	616
44	663
44	676
44	695
45	1
45	5
45	66
45	124
45	320
45	362
45	399
45	400
45	414
45	451
45	536
45	544
45	561
45	630
46	9
46	37
46	118
46	246
46	260
46	357
46	426
46	552
46	575
46	624
46	654
46	693
46	699
47	2
47	21
47	58
47	138
47	232
47	384
47	385
47	529
47	574
47	594
47	606
47	636
47	645
47	695
48	97
48	144
48	261
48	281
48	311
48	346
48	404
48	437
48	446
48	484
48	542
48	600
48	625
48	694
49	234
49	258
49	270
49	365
49	378
49	395
49	497
49	537
49	546
49	666
49	667
49	672
49	680
49	686
50	71
50	94
