1	23 
2	13 25 27 29 30 
3	39 
4	34 
5	30 
6	16 
7	28 
8	44 
9	14 
10	17 
11	36 
12	22 
13	28 
14	42 
15	42 
16	3 
17	29 
18	35 
19	39 
20	36 
21	1 
22	3 14 27 30 39 
23	23 
24	25 
25	3 6 10 16 22 
26	9 
27	41 
28	27 
29	1 
30	21 24 25 39 41 
31	42 
32	4 6 11 22 27 
33	1 
34	2 
35	3 
36	21 
37	5 
38	36 
39	3 6 7 18 37 
40	20 
41	14 27 29 41 44 
42	29 
43	22 
44	10 
45	13 
46	9 20 21 30 41 
47	6 17 28 30 35 
48	10 
49	35 
50	39 
51	22 
52	14 
53	38 
54	23 
55	40 
56	33 
57	10 
58	5 
59	42 
60	6 9 11 21 25 
61	5 
62	37 
63	21 
64	29 
65	39 
66	3 
67	4 
68	19 
69	15 20 33 37 42 
70	6 
71	26 
72	18 
73	9 
74	5 8 19 29 41 
75	10 
76	27 
77	14 
78	13 16 28 37 41 
79	3 7 8 13 41 
80	10 
81	3 
82	11 
83	5 
84	11 24 28 30 32 
85	4 
86	10 
87	1 7 11 20 42 
88	29 
89	41 
90	1 
91	38 
92	7 
93	11 12 14 27 41 
94	34 
95	4 7 19 33 41 
96	3 
97	3 
98	15 
99	24 
100	23 
101	3 17 24 36 41 
102	4 8 16 35 39 
103	6 
104	4 24 28 30 44 
105	14 
106	17 
107	22 
108	32 
109	11 
110	2 9 21 42 43 
111	5 14 22 36 44 
112	27 
113	35 
114	19 
115	2 11 18 22 25 
116	13 
117	18 
118	2 
119	23 
120	40 
121	1 
122	10 
123	20 
124	20 
125	31 
126	40 
127	6 
128	3 
129	6 
130	44 
131	40 
132	10 
133	4 
134	23 
135	3 11 19 28 32 
136	13 
137	14 
138	17 
139	4 12 23 27 39 
140	35 
141	1 16 22 25 35 
142	30 
143	21 
144	39 
145	4 
146	25 
147	4 13 32 34 42 
148	43 
149	18 
150	4 7 9 30 33 
151	32 
152	22 
153	12 
154	44 
155	15 
156	29 
157	30 
158	8 12 23 31 34 
159	17 
160	6 
161	15 
162	39 
163	43 
164	14 
165	22 
166	2 4 18 27 44 
167	16 
168	1 
169	39 
170	34 
171	2 19 23 31 37 
172	19 
173	3 6 13 16 26 
174	1 
175	10 12 15 25 39 
176	33 34 35 36 37 
177	16 
178	3 
179	4 
180	2 
181	6 22 32 40 42 
182	29 
183	4 
184	41 
185	25 
186	5 9 14 41 42 
187	14 
188	19 
189	15 16 29 31 33 
190	37 
191	36 
192	20 
193	25 
194	23 
195	18 
196	23 
197	3 5 15 30 31 
198	19 
199	32 
200	43 
201	39 
202	20 26 29 34 40 
203	30 
204	23 
205	4 
206	27 
207	9 
208	30 
209	9 19 27 31 34 
210	19 
211	16 
212	24 
213	6 
214	2 15 22 34 41 
215	33 
216	10 
217	13 
218	16 
219	10 
220	9 11 14 21 32 
221	27 
222	18 
223	4 
224	6 8 14 23 26 
225	41 
226	42 
227	10 
228	11 
229	4 12 25 30 36 
230	33 
231	38 
232	34 
233	4 15 27 37 38 
234	9 
235	6 13 16 20 33 
236	12 
237	24 
238	11 12 23 30 40 
239	4 10 14 26 42 
240	7 
241	37 
242	8 
243	29 
244	5 
245	8 18 26 34 35 
246	14 
247	23 
248	23 
249	38 
250	8 
251	29 
252	28 
253	26 
254	30 
255	22 
256	13 
257	39 
258	9 14 33 34 35 
259	24 
260	16 
261	14 
262	41 
263	15 
264	10 
265	9 
266	1 12 16 17 39 
267	13 
268	33 
269	15 21 30 31 42 
270	26 
271	12 
272	18 
273	1 2 10 17 19 
274	33 
275	6 
276	15 
277	18 
278	18 
279	13 
280	1 6 22 28 44 
281	11 
282	12 
283	42 
284	13 
285	5 
286	14 
287	7 
288	33 
289	6 
290	9 
291	16 
292	12 14 18 42 43 
293	22 
294	41 
295	6 
296	10 
297	10 14 20 33 37 
298	22 
299	10 
300	2 
301	2 
302	43 
303	3 
304	36 
305	18 
306	43 
307	44 
308	9 
309	29 
310	14 20 22 23 40 
311	11 
312	23 
313	6 
314	43 
315	33 
316	7 
317	18 
318	4 8 18 24 30 
319	2 
320	11 29 30 39 43 
321	5 
322	43 
323	44 
324	7 14 16 18 32 
325	16 
326	15 
327	30 
328	32 
329	8 
330	23 
331	16 
332	23 
333	18 
334	31 
335	28 
336	24 
337	4 
338	23 
339	34 
340	25 
341	32 
342	2 
343	34 
344	35 
345	40 
346	14 19 21 24 25 
347	3 
348	11 13 21 25 29 
349	15 
350	32 
351	26 
352	7 30 31 37 43 
353	25 
354	40 
355	16 
356	40 
357	33 
358	2 21 29 30 31 
359	13 
360	12 
361	33 
362	5 
363	4 16 20 29 42 
364	34 
365	2 3 4 23 24 
366	33 
367	44 
368	26 
