1	19 
2	9 
3	26 
4	6 
5	2 
6	24 
7	9 
8	27 
9	21 
10	1 5 10 
11	6 
12	17 
13	26 
14	13 
15	19 
16	4 20 29 
17	28 
18	11 
19	11 
20	9 15 30 
21	8 25 30 
22	4 
23	12 21 23 
24	19 24 25 
25	14 
26	18 
27	3 
28	17 
29	17 
30	25 
31	1 
32	14 
33	18 
34	15 
35	3 7 11 
36	21 
37	1 
38	3 9 20 
39	18 
40	27 
41	30 
42	9 
43	16 
44	11 
45	24 
46	4 10 29 
47	23 
48	2 10 11 
49	7 14 29 
50	15 
51	25 
52	1 2 8 
53	4 
54	8 
55	21 
56	2 
57	18 
58	10 
59	13 
60	20 
61	8 
62	11 
63	5 
64	20 
65	16 
66	28 
67	12 
68	4 
69	3 
70	1 
71	26 
72	18 
73	30 
74	9 10 18 
75	14 
76	27 
77	24 
78	13 
79	30 
80	30 
81	2 
82	14 
83	7 
84	10 
85	11 23 26 
86	1 9 13 
87	18 
88	18 
89	22 
90	28 
91	9 25 29 
92	24 
93	26 
94	4 23 28 
95	18 
96	27 
97	12 
98	13 
99	12 
100	14 
101	22 
102	9 
103	25 
104	22 
105	29 
106	4 
107	8 14 30 
108	18 
109	10 
110	1 
111	29 
112	15 
113	1 
114	12 
115	25 
116	2 13 30 
117	19 
118	28 
119	7 
120	9 
121	8 13 29 
122	14 
123	4 19 26 
124	29 
125	27 
126	7 9 14 
127	24 
128	29 
129	17 
130	3 
131	10 
132	26 
133	15 
134	23 
135	19 
136	4 
137	27 
138	6 
139	4 
140	11 26 28 
141	25 
142	13 
143	3 9 22 
144	17 
145	15 
146	4 
147	20 
148	14 
149	10 
150	11 
151	3 
152	6 
153	13 
154	4 
155	1 
156	4 
157	25 
158	19 
159	30 
160	29 
161	25 
162	2 
163	14 
164	1 
165	18 
166	16 
167	30 
168	18 23 26 
169	9 
170	2 
171	8 
172	12 
173	10 
174	21 
175	18 
176	18 
177	15 
178	14 
179	15 
180	6 
181	29 
182	20 
183	1 16 24 
184	1 2 18 
185	15 
186	1 24 29 
187	18 
188	13 27 29 
189	18 
190	9 
191	20 
192	12 
193	6 
194	1 
195	7 
196	28 
197	2 
198	10 
199	9 
200	25 
201	2 
202	22 
203	10 
204	5 
205	10 
206	9 20 27 
207	10 
208	7 9 25 
209	12 
210	30 
211	20 
212	5 15 25 
213	4 
214	13 
215	3 
216	16 
217	14 
218	23 
219	25 
220	2 
221	22 
222	3 
223	24 
224	3 
225	6 
226	2 
227	4 9 13 
228	6 10 20 
229	13 
230	7 
231	6 
232	16 25 26 
233	5 
234	21 
235	4 
236	6 
237	6 
238	15 16 23 
239	4 
240	21 
241	15 17 23 
242	29 
243	29 
244	12 
245	23 
246	16 
247	23 
248	5 
249	17 25 30 
250	24 
251	7 
252	4 
253	28 
254	21 
255	11 
256	10 
257	1 9 19 
258	16 
259	9 
260	3 
261	4 
262	12 22 27 
263	7 
264	18 
265	23 
266	15 
267	22 
268	5 
269	1 
270	24 
271	11 19 27 
272	23 27 29 
273	8 
274	14 
275	14 
276	9 
277	5 
278	19 
279	29 
280	25 
281	26 
282	1 
283	18 
284	6 
285	3 
286	9 
287	7 
288	13 
289	6 
290	23 
291	19 
292	29 
293	22 
294	21 
295	27 
296	9 
297	7 
298	5 
299	7 
300	27 
301	22 
302	10 
303	11 
304	6 
305	15 
306	21 
307	29 
308	8 
309	12 14 29 
310	30 
311	23 
312	11 
313	4 5 16 
314	2 
315	6 
316	4 19 23 
317	5 19 23 
318	5 
319	30 
320	26 
321	12 
322	19 
323	2 
324	1 
325	15 
326	12 
327	10 
328	5 18 22 
329	27 
330	13 
331	5 
332	27 
333	26 
334	24 
335	8 16 29 
336	9 
337	14 15 26 
338	22 
339	4 
340	29 
341	1 
342	4 
343	4 
344	2 3 25 
345	16 
346	2 
347	11 
348	16 
349	27 
350	14 
351	22 
352	4 
353	5 16 22 
354	12 
355	9 
356	17 
357	28 
358	19 
359	30 
360	15 
361	14 
362	17 
363	28 
364	3 
365	22 
366	22 
367	24 
368	2 7 9 
369	9 
370	7 
371	10 
372	6 10 29 
373	14 
374	28 
375	5 
376	11 13 21 
377	7 11 14 
378	10 22 30 
379	17 
380	13 
381	23 
382	16 
383	1 24 30 
384	2 
385	13 15 20 
386	16 
387	16 
388	13 
389	23 
390	29 
391	16 
392	10 14 21 
393	18 
394	24 
395	20 
396	25 
397	1 
398	13 
399	27 
400	19 
401	30 
402	14 
403	30 
404	11 
405	6 13 22 
406	30 
407	11 13 17 
408	6 
409	9 
410	6 16 25 
411	27 
412	25 
413	11 
414	26 
415	23 
416	7 18 22 
417	9 16 19 
418	12 
419	7 
420	13 
421	4 
