1	57
1	64
1	143
1	337
1	354
1	418
1	433
1	472
1	483
1	485
1	590
1	608
2	42
2	68
2	125
2	234
2	365
2	476
2	504
2	558
2	632
2	648
2	660
2	661
3	119
3	199
3	245
3	358
3	380
3	408
3	449
3	497
3	521
3	534
3	538
3	583
4	94
4	115
4	119
4	367
4	372
4	461
4	471
4	550
4	592
4	633
4	644
4	657
5	70
5	117
5	153
5	462
5	471
5	551
5	557
5	587
5	631
5	664
5	674
5	692
6	96
6	182
6	207
6	238
6	281
6	361
6	433
6	494
6	540
6	544
6	549
6	554
7	24
7	135
7	245
7	253
7	293
7	366
7	454
7	462
7	509
7	631
7	664
7	692
8	69
8	165
8	166
8	258
8	278
8	292
8	338
8	412
8	542
8	552
8	599
8	674
9	172
9	195
9	205
9	233
9	328
9	370
9	400
9	415
9	428
9	468
9	606
9	629
10	172
10	308
10	347
10	358
10	372
10	410
10	443
10	457
10	505
10	585
10	607
10	616
11	23
11	153
11	341
11	400
11	475
11	477
11	515
11	522
11	615
11	640
11	661
11	679
12	15
12	34
12	196
12	227
12	246
12	289
12	298
12	315
12	432
12	459
12	512
12	603
13	230
13	302
13	404
13	452
13	514
13	562
13	576
13	633
13	637
13	653
13	667
13	673
14	57
14	273
14	310
14	334
14	358
14	408
14	431
14	500
14	505
14	534
14	686
14	693
15	12
15	193
15	203
15	240
15	326
15	363
15	459
15	480
15	502
15	512
15	667
15	700
16	56
16	237
16	300
16	320
16	406
16	476
16	511
16	533
16	577
16	598
16	628
16	647
17	107
17	118
17	261
17	291
17	294
17	368
17	383
17	409
17	430
17	469
17	479
17	489
18	217
18	273
18	312
18	396
18	516
18	541
18	585
18	616
18	652
18	656
18	673
18	690
19	137
19	182
19	278
19	294
19	333
19	350
19	431
19	466
19	498
19	524
19	580
19	634
20	63
20	206
20	267
20	301
20	362
20	391
20	427
20	461
20	485
20	493
20	574
20	625
20	698
21	33
21	223
21	224
21	225
21	251
21	403
21	439
21	543
21	557
21	583
21	626
21	636
21	659
22	255
22	378
22	419
22	437
22	446
22	505
22	577
22	598
22	614
22	637
22	661
22	669
22	684
23	11
23	62
23	174
23	190
23	287
23	303
23	330
23	389
23	405
23	505
23	538
23	614
23	618
24	7
24	142
24	180
24	231
24	305
24	333
24	350
24	446
24	465
24	528
24	580
24	637
24	654
25	203
25	253
25	254
25	260
25	278
25	338
25	425
25	433
25	458
25	530
25	544
25	564
25	594
26	33
26	44
26	204
26	314
26	394
26	402
26	435
26	494
26	496
26	525
26	565
26	620
26	697
27	225
27	260
27	339
27	374
27	491
27	515
27	569
27	605
27	613
27	635
27	641
27	679
27	699
28	43
28	186
28	236
28	252
28	299
28	330
28	353
28	360
28	424
28	460
28	595
28	632
28	658
29	71
29	123
29	199
29	206
29	211
29	214
29	216
29	227
29	282
29	292
29	338
29	375
29	643
30	144
30	169
30	218
30	266
30	362
30	363
30	458
30	471
30	512
30	574
30	592
30	619
30	685
31	118
31	278
31	299
31	462
31	479
31	517
31	582
31	588
31	601
31	603
31	629
31	636
31	665
32	75
32	210
32	239
32	341
32	396
32	480
32	482
32	512
32	625
32	638
32	680
32	681
32	691
33	21
33	26
33	142
33	262
33	271
33	377
33	402
33	430
33	444
33	484
33	641
33	650
33	697
34	12
34	138
34	179
34	197
34	316
34	422
34	425
34	477
34	487
34	490
34	501
34	551
34	589
35	76
35	354
35	407
35	413
35	445
35	495
35	507
35	535
35	566
35	574
35	578
35	607
35	681
36	41
36	204
36	217
36	234
36	277
36	330
36	463
36	508
36	517
36	579
36	651
36	685
36	689
37	80
37	104
37	199
37	295
37	354
37	377
37	398
37	564
37	591
37	609
37	611
37	624
37	636
38	184
38	274
38	351
38	371
38	403
38	438
38	474
38	481
38	519
38	540
38	626
38	678
38	688
39	47
39	64
39	156
39	218
39	340
39	388
39	424
39	497
39	567
39	572
39	624
39	654
39	656
40	51
40	60
40	159
40	317
40	448
40	455
40	557
40	562
40	606
40	626
40	645
40	672
40	682
41	36
41	60
41	73
41	218
41	330
41	347
41	362
41	416
41	508
41	510
41	520
41	651
41	680
41	689
42	2
42	82
42	133
42	351
42	412
42	426
42	470
42	476
42	545
42	558
42	579
42	591
42	593
42	695
43	28
43	215
43	307
43	360
43	376
43	394
43	424
43	499
43	567
43	569
43	608
43	613
43	622
43	643
44	26
44	93
44	179
44	217
44	229
44	380
44	392
44	457
44	536
44	549
44	634
44	639
44	661
44	690
45	58
45	145
45	149
45	155
45	186
45	364
45	433
45	491
45	494
45	554
45	597
45	630
45	663
45	696
46	94
46	136
46	194
46	219
46	239
46	407
46	413
46	481
46	495
46	566
46	578
46	628
46	663
46	681
47	39
47	59
47	116
47	159
47	192
47	275
47	311
47	337
47	353
47	448
47	562
47	594
47	650
47	699
48	54
48	95
48	166
48	246
48	325
48	333
48	444
48	498
48	539
48	540
48	565
48	596
48	638
48	662
49	67
49	193
49	319
49	349
49	378
49	380
49	387
49	390
49	506
49	552
49	582
49	604
49	636
49	653
50	75
50	142
50	172
50	283
50	320
50	339
50	377
50	402
50	485
50	530
50	559
50	627
50	641
50	660
51	40
51	64
51	198
51	246
51	266
51	291
51	305
51	309
51	323
51	381
51	382
51	505
51	623
51	669
52	169
52	179
52	221
52	238
52	296
52	408
52	415
52	420
52	439
52	503
52	518
52	596
52	623
52	662
53	65
53	106
53	205
53	251
53	329
53	342
53	375
53	395
53	497
53	500
53	522
53	574
53	603
53	611
54	48
54	110
54	148
54	158
54	172
54	184
54	277
54	290
54	337
54	364
54	427
54	565
54	639
54	652
55	71
55	100
55	127
55	165
55	173
55	215
55	345
55	388
55	419
55	461
55	493
55	522
55	596
55	664
56	16
56	61
56	235
56	240
56	246
56	263
56	264
56	269
56	326
56	402
56	415
56	623
56	635
56	662
57	1
57	14
57	205
57	252
57	297
57	346
57	397
57	408
57	485
57	525
57	642
57	660
57	681
57	690
58	45
58	66
58	119
58	220
58	245
58	277
58	345
58	468
58	540
58	583
58	625
58	629
58	649
58	665
59	47
59	85
59	112
59	306
59	363
59	383
59	509
59	564
59	571
59	594
59	605
59	645
59	671
59	679
60	40
60	41
60	87
60	224
60	243
60	289
60	323
60	353
60	363
60	413
60	448
60	528
60	570
60	663
61	56
61	137
61	229
61	243
61	266
61	355
61	364
61	399
61	494
61	599
61	600
61	638
61	660
61	662
62	23
62	120
62	259
62	287
62	383
62	384
62	389
62	405
62	569
62	591
62	618
62	622
62	663
62	673
63	20
63	223
63	284
63	300
63	416
63	467
63	470
63	476
63	487
63	545
63	584
63	605
63	608
63	632
63	672
64	1
64	39
64	51
64	249
64	305
64	340
64	351
64	381
64	388
64	423
64	489
64	523
64	534
64	571
64	582
65	53
65	113
65	145
65	220
65	257
65	308
65	442
65	457
65	460
65	507
65	520
65	587
65	629
65	649
65	673
66	58
66	171
66	184
66	202
66	322
66	329
66	369
66	389
66	400
66	471
66	474
66	507
66	587
66	624
66	651
67	49
67	70
67	212
67	219
67	255
67	285
67	368
67	467
67	475
67	511
67	533
67	569
67	577
67	579
67	612
68	2
68	94
68	97
68	222
68	242
68	256
68	301
68	306
68	326
68	364
68	365
68	411
68	538
68	541
68	601
69	8
69	134
69	335
69	348
69	401
69	495
69	552
69	566
69	578
69	582
69	589
69	601
69	627
69	633
69	659
70	5
70	67
70	81
70	112
70	117
70	183
70	230
70	421
70	454
70	462
70	500
70	529
70	570
70	590
70	681
71	29
71	55
71	75
71	288
71	324
71	361
71	396
71	441
71	461
71	472
71	491
71	512
71	530
71	569
71	667
72	141
72	152
72	244
72	248
72	408
72	447
72	519
72	531
72	551
72	560
72	575
72	637
72	654
72	684
72	696
73	41
73	99
73	142
73	162
73	263
73	326
73	330
73	339
73	427
73	484
73	525
73	588
73	628
73	654
73	682
74	99
74	124
74	167
74	228
74	232
74	260
74	269
74	288
74	290
74	314
74	376
74	490
74	491
74	526
74	569
75	32
75	50
75	71
75	152
75	153
75	260
75	377
75	408
75	409
75	420
75	454
75	484
75	529
75	540
75	622
76	35
76	79
76	125
76	210
76	312
76	335
76	339
76	400
76	420
76	519
76	523
76	559
76	597
76	635
76	691
77	78
77	132
77	143
77	160
77	179
77	186
77	198
77	368
77	383
77	394
77	409
77	430
77	469
77	537
77	685
78	77
78	166
78	196
78	309
78	340
78	364
78	373
78	412
78	436
78	461
78	469
78	480
78	488
78	512
78	596
79	76
79	111
79	194
79	213
79	262
79	289
79	314
79	366
79	407
79	412
79	444
79	566
79	567
79	586
79	597
80	37
80	87
80	121
80	319
80	357
80	368
80	379
80	436
80	457
80	466
80	469
80	522
80	581
80	609
80	635
81	70
81	135
81	140
81	264
81	318
81	410
81	483
81	537
81	576
81	630
81	641
81	652
81	660
81	676
81	697
82	42
82	223
82	290
82	349
82	465
82	535
82	561
82	573
82	602
82	615
82	660
82	671
82	674
82	679
82	697
83	118
83	157
83	239
83	260
83	343
83	357
83	367
83	396
83	441
83	530
83	535
83	542
83	629
83	655
83	659
84	95
84	154
84	250
84	266
84	302
84	347
84	382
84	409
84	434
84	476
84	492
84	514
84	534
84	576
84	647
85	59
85	107
85	142
85	205
85	211
85	250
85	286
85	303
85	383
85	430
85	488
85	515
85	547
85	581
85	685
86	125
86	212
86	261
86	354
86	379
86	426
86	450
86	524
86	525
86	564
86	591
86	609
86	686
86	687
86	690
87	60
87	80
87	195
87	231
87	273
87	307
87	353
87	373
87	424
87	452
87	499
87	580
87	644
87	658
87	686
88	100
88	261
88	286
88	383
88	430
88	459
88	469
88	479
88	488
88	489
88	518
88	537
88	547
88	634
88	685
89	134
89	209
89	214
89	371
89	387
89	414
89	474
89	481
89	509
89	516
89	574
89	578
89	626
89	666
89	669
90	126
90	183
90	185
90	264
90	291
90	367
90	440
90	451
90	482
90	541
90	568
90	573
90	576
90	643
90	680
91	95
91	147
91	152
91	211
91	217
91	386
91	470
91	487
91	500
91	510
91	513
91	593
91	643
91	652
91	660
92	158
92	231
92	237
92	294
92	320
92	349
92	353
92	360
92	386
92	436
92	480
92	513
92	538
92	557
92	668
93	44
93	137
93	179
93	337
93	368
93	415
93	441
93	448
93	543
93	555
93	557
93	562
93	633
93	634
93	645
93	682
94	4
94	46
94	68
94	108
94	152
94	166
94	261
94	283
94	284
94	458
94	462
94	473
94	593
94	599
94	646
94	658
95	48
95	84
95	91
95	163
95	230
95	248
95	362
95	390
95	453
95	502
95	551
95	591
95	593
95	633
95	656
95	667
96	6
96	102
96	207
96	273
96	294
96	299
96	305
96	313
96	359
96	446
96	494
96	542
96	544
96	554
96	636
96	683
97	68
97	115
97	168
97	171
97	233
97	257
97	323
97	351
97	377
97	409
97	458
97	461
97	475
97	535
97	550
97	577
98	104
98	111
98	136
98	150
98	187
98	260
98	276
98	356
98	441
98	449
98	464
98	549
98	585
98	599
98	621
98	630
99	73
99	74
99	124
99	167
99	228
99	232
99	288
99	290
99	321
99	329
99	377
99	389
99	491
99	569
99	584
100	55
100	88
100	162
100	199
100	215
100	221
100	240
100	245
100	262
100	275
100	282
100	301
100	314
100	365
100	378
100	605
101	116
101	143
101	257
101	316
101	331
101	405
101	504
101	534
101	544
101	558
101	594
101	618
101	640
101	662
101	686
101	692
102	96
102	196
102	207
102	268
102	279
102	284
102	359
102	433
102	435
102	450
102	456
102	494
102	594
102	617
102	620
102	683
103	125
103	164
103	176
103	352
103	374
103	384
103	429
103	456
103	483
103	532
103	559
103	600
103	622
103	655
103	689
103	691
104	37
104	98
104	136
104	194
104	210
104	235
104	276
104	342
104	402
104	427
104	457
104	461
104	486
104	622
104	630
104	673
105	116
105	128
105	202
105	281
105	373
105	387
105	417
105	466
105	531
105	548
105	579
105	602
105	639
105	648
105	662
105	699
106	53
106	114
106	186
106	212
106	242
106	303
106	378
106	408
106	427
106	466
106	485
106	493
106	522
106	565
106	598
106	602
107	17
107	85
107	160
107	205
107	242
107	255
107	261
107	393
107	400
107	430
107	469
107	511
107	515
107	529
107	558
107	563
108	94
108	121
108	159
108	171
108	215
108	254
108	314
108	381
108	427
108	450
108	473
108	479
108	550
108	594
108	635
108	697
109	116
109	120
109	157
109	259
109	303
109	337
109	389
109	405
109	471
109	501
109	503
109	557
109	578
109	612
109	618
109	628
110	54
110	115
110	211
110	300
110	307
110	366
110	432
110	513
110	536
110	542
110	561
110	578
110	623
110	642
110	652
110	668
111	79
111	98
111	122
111	139
111	156
111	289
111	402
111	413
111	445
111	463
111	484
111	519
111	634
111	637
111	684
111	697
112	59
112	70
112	238
112	241
112	247
112	270
112	297
112	309
112	341
112	393
112	437
112	464
112	515
112	650
112	665
112	679
113	65
113	123
113	144
113	164
113	283
113	314
113	336
113	360
113	424
113	443
113	444
113	496
113	550
113	595
113	604
113	623
114	106
114	133
114	140
114	189
114	241
114	305
114	462
114	465
114	469
114	499
114	526
114	575
114	628
114	634
114	657
114	678
115	4
115	97
115	110
115	210
115	248
115	287
115	336
115	349
115	396
115	458
115	477
115	531
115	589
115	619
115	642
115	655
116	47
116	101
116	105
116	109
116	188
116	225
116	281
116	287
116	373
116	417
116	520
116	547
116	594
116	597
116	695
116	697
117	5
117	70
117	134
117	173
117	205
117	221
117	333
117	421
117	529
117	538
117	547
117	588
117	631
117	650
117	664
117	692
118	17
118	31
118	83
118	239
118	293
118	322
118	331
118	348
118	394
118	404
118	488
118	512
118	534
118	547
118	656
118	661
119	3
119	4
119	58
119	181
119	220
119	256
119	322
119	334
119	387
