1	2 10 28 39 
2	32 
3	1 
4	8 
5	9 
6	35 
7	20 
8	11 
9	12 
10	11 
11	14 18 33 38 
12	22 27 29 32 
13	27 
14	30 
15	38 
16	2 11 25 30 
17	16 
18	39 
19	23 
20	20 
21	3 
22	35 
23	17 
24	1 
25	33 
26	7 
27	38 
28	25 
29	38 
30	25 
31	26 
32	16 23 28 37 
33	16 
34	17 
35	18 
36	28 
37	2 3 4 30 
38	12 
39	17 
40	21 
41	15 
42	12 
43	8 
44	30 
45	2 3 10 38 
46	2 10 11 29 
47	18 
48	36 
49	5 14 28 32 
50	18 
51	10 
52	12 14 17 39 
53	12 
54	26 
55	17 
56	21 
57	14 
58	23 
59	12 
60	10 11 24 33 
61	10 21 23 30 
62	12 
63	34 
64	20 
65	24 
66	6 
67	20 
68	17 
69	34 
70	15 
71	9 11 13 23 
72	28 
73	9 22 30 33 
74	30 
75	28 
76	4 5 7 34 
77	34 
78	35 
79	9 13 18 27 
80	7 
81	5 19 23 25 
82	2 
83	29 
84	22 
85	29 
86	13 20 29 35 
87	29 
88	12 
89	1 
90	35 
91	8 
92	28 
93	15 
94	17 
95	8 
96	13 
97	16 
98	17 
99	6 18 34 39 
100	37 
101	14 
102	28 
103	13 
104	26 
105	11 24 30 33 
106	31 
107	1 9 15 37 
108	9 
109	10 
110	1 4 21 24 
111	30 
112	18 
113	30 
114	15 
115	4 19 25 33 
116	2 
117	20 
118	22 
119	17 
120	28 
121	1 
122	8 
123	3 
124	2 
125	23 
126	8 
127	10 
128	39 
129	29 
130	31 
131	16 29 38 39 
132	17 
133	4 
134	14 
135	23 
136	19 
137	3 21 22 29 
138	39 
139	16 
140	31 
141	4 
142	8 
143	24 
144	26 
145	33 
146	33 
147	6 
148	33 
149	1 
150	29 
151	6 
152	36 
153	9 
154	11 
155	11 16 22 37 
156	1 23 26 30 
157	15 
158	11 19 26 27 
159	25 
160	35 
161	4 10 18 34 
162	15 
163	29 
164	2 
165	7 
166	16 
167	34 
168	36 
169	2 10 15 16 
170	3 15 21 30 
171	4 10 23 39 
172	38 
173	35 
174	32 
175	24 
176	18 
177	23 
178	7 9 11 21 
179	1 
180	8 
181	31 
182	28 
183	16 
184	9 18 25 37 
185	1 
186	32 
187	36 
188	4 26 27 38 
189	11 
190	19 
191	2 11 20 35 
192	4 27 32 36 
193	30 
194	1 31 32 34 
195	6 
196	2 8 17 29 
197	9 15 17 18 
198	4 
199	36 
200	22 
201	24 
202	14 
203	5 13 35 39 
204	15 
205	32 
206	31 
207	9 
208	14 
209	27 
210	30 
211	26 
212	9 11 20 31 
213	4 
214	7 22 31 37 
215	19 
216	32 
217	37 
218	6 13 18 37 
219	6 
220	10 
221	2 
222	27 
223	30 
224	31 
225	6 
226	1 
227	8 
228	31 
229	3 
230	11 
231	20 
232	6 
233	16 
234	28 
235	39 
236	14 
237	19 
238	23 
239	33 
240	2 11 22 26 
241	22 
242	26 
243	23 
244	30 
245	27 
246	13 
247	32 
248	8 
249	26 
250	26 
251	10 
252	37 
253	13 
254	34 
255	15 
256	1 
257	1 
258	9 
259	4 
260	11 
261	2 16 25 26 
262	2 
263	10 
264	27 
265	3 
266	39 
267	23 
268	9 
269	21 
270	25 
271	23 
272	13 
273	8 
274	13 
275	27 
276	14 
277	37 
278	29 
279	3 32 35 36 
280	35 
281	37 
282	10 14 21 36 
283	20 
284	1 
285	22 23 33 34 
286	26 
287	21 
288	24 
289	37 
290	28 
291	1 6 18 34 
292	30 
293	6 13 15 25 
294	3 
295	2 
296	9 
297	4 10 22 28 
298	1 
299	28 
300	14 
301	1 
302	14 
303	24 
304	27 
305	18 
306	3 7 14 21 
307	33 
308	22 
309	15 
310	5 24 29 33 
311	20 
312	20 
313	4 
314	20 
315	20 
316	25 
317	10 
318	28 
319	21 22 24 33 
320	2 
321	5 
322	4 
323	27 
324	14 
325	21 
326	15 
327	6 
328	6 
329	22 
330	14 
331	13 
332	29 
333	14 
334	4 9 29 30 
335	35 
336	39 
337	6 
338	33 
339	26 
340	7 9 24 27 
341	3 9 37 39 
342	16 
343	21 
344	29 
345	20 
346	31 
347	4 
348	5 
349	23 30 33 36 
350	6 14 38 39 
351	34 
352	28 
353	18 
354	22 
355	36 
356	5 
357	5 
358	11 
359	9 
360	9 
361	28 
362	5 
363	37 
364	14 
365	14 
366	7 
367	3 13 21 29 
368	2 25 26 27 
369	5 10 19 20 
370	33 
371	3 
372	31 
373	34 
374	30 
375	29 
376	1 22 23 36 
377	21 
378	15 
379	2 
380	31 
381	1 3 12 22 
382	22 
383	12 24 31 33 
384	3 6 14 17 
385	3 17 25 32 
386	31 
387	25 
388	29 
389	39 
390	34 
391	26 
392	5 
393	36 
394	22 
395	21 
396	13 
397	10 
398	4 
399	1 
400	27 
401	30 
402	21 
403	7 
404	1 
405	7 22 29 35 
406	20 
407	13 
408	19 
409	30 
410	34 
411	7 11 27 30 
412	29 
413	4 8 13 39 
414	15 
415	34 
416	28 
417	3 11 14 34 
418	6 
419	18 
420	2 4 7 23 
421	4 
422	24 
423	30 
424	15 
425	2 
426	13 
427	1 
428	23 
429	9 
430	1 
431	6 
432	20 
433	22 
434	3 
435	3 14 15 38 
436	23 27 30 33 
437	16 
438	6 
439	24 
440	18 
441	10 
442	1 
443	6 
444	28 
445	5 6 18 39 
446	27 
447	4 20 29 38 
448	3 
449	29 
450	30 
451	21 23 35 39 
452	23 
453	10 
454	14 
455	30 
456	22 
457	25 
458	4 5 10 13 
459	33 
460	10 
461	4 14 16 36 
462	39 
463	25 
464	27 
465	9 14 19 25 
466	1 9 19 23 
467	33 
468	5 
469	19 24 27 34 
470	2 
471	13 
472	33 
473	7 
474	3 29 33 35 
475	9 
476	27 
477	11 19 21 32 
478	39 
479	14 
480	6 
481	18 
482	25 
483	21 
484	5 6 12 13 
485	14 
486	22 
487	8 18 23 30 
488	2 
489	32 
490	2 7 27 35 
491	11 
492	24 25 30 37 
493	21 
494	10 
495	6 7 23 31 
496	1 
497	14 
498	9 
499	9 
500	37 
501	11 
502	24 
503	15 
504	4 
505	1 6 8 36 
506	33 
507	11 
508	37 
509	4 
510	33 
511	20 
512	8 23 31 35 
513	22 
514	10 
515	4 10 19 30 
516	6 
517	3 
518	24 
519	32 
520	37 
521	16 
522	16 21 25 29 
523	5 
524	29 
525	30 
526	15 
527	9 10 15 33 
528	16 
529	39 
530	33 
531	9 
532	19 
533	37 
534	6 8 14 27 
535	16 
536	19 
537	5 
538	2 7 10 34 
539	4 
540	18 
541	23 
542	27 
543	6 13 30 39 
544	22 
545	9 18 22 29 
546	4 11 16 37 
547	7 23 27 29 
548	1 22 25 30 
549	4 
550	1 
