1	21 23 
2	11 23 
3	26 
4	12 
5	1 
6	4 
7	17 
8	22 
9	26 
10	3 
11	10 
12	26 
13	19 
14	17 
15	6 
16	2 
17	13 
18	15 
19	10 
20	2 
21	16 
22	14 15 
23	6 24 
24	16 
25	3 
26	1 
27	13 17 
28	8 
29	20 
30	13 
31	26 
32	16 
33	17 
34	1 
35	9 
36	9 
37	7 12 
38	6 9 
39	22 
40	10 26 
41	11 
42	17 
43	26 
44	8 
45	2 9 
46	17 
47	25 
48	19 
49	7 
50	23 27 
51	20 
52	16 
53	13 18 
54	7 
55	16 
56	16 
57	27 
58	20 
59	18 
60	10 14 
61	11 
62	9 
63	25 
64	16 22 
65	13 
66	17 
67	1 13 
68	23 27 
69	1 
70	6 15 
71	2 
72	10 
73	10 
74	15 
75	26 
76	8 
77	14 
78	2 
79	17 
80	14 
81	25 
82	25 
83	9 
84	12 
85	27 
86	22 
87	1 
88	2 
89	6 
90	4 
91	13 14 
92	12 
93	23 
94	28 
95	16 
96	6 
97	26 
98	23 
99	1 
100	5 
101	3 21 
102	17 
103	3 
104	12 18 
105	24 26 
106	13 21 
107	28 
108	13 
109	4 
110	10 
111	4 
112	17 
113	28 
114	3 
115	8 
116	20 
117	10 
118	17 
119	10 20 
120	16 
121	17 
122	11 
123	28 
124	8 
125	1 18 
126	6 12 
127	18 
128	2 10 
129	4 
130	24 
131	14 
132	2 
133	23 
134	4 
135	24 
136	17 
137	12 17 
138	2 
139	20 
140	25 
141	22 
142	21 
143	24 
144	21 
145	6 
146	21 
147	2 
148	26 
149	11 
150	5 
151	1 
152	18 
153	6 
154	25 
155	13 
156	9 
157	11 
158	6 
159	23 
160	19 
161	27 
162	20 
163	10 12 
164	1 15 
165	11 
166	14 
167	23 
168	25 
169	14 
170	6 
171	4 
172	26 
173	11 
174	4 
175	9 
176	11 
177	20 
178	10 21 
179	5 
180	18 
181	14 
182	3 
183	7 28 
184	11 22 
185	10 20 
186	5 
187	4 
188	4 
189	8 
190	27 
191	2 
192	8 
193	4 
194	9 
195	5 
196	1 
197	1 24 
198	10 
199	10 
200	6 11 
201	22 
202	4 
203	16 
204	15 
205	4 23 
206	5 
207	9 
208	22 
209	10 
210	16 
211	9 
212	22 
213	3 5 
214	20 
215	10 
216	28 
217	13 25 
218	6 
219	18 
220	25 
221	7 
222	5 
223	11 
224	13 
225	7 
226	9 
227	20 27 
228	13 
229	12 
230	13 
231	15 
232	13 
233	27 
234	1 
235	11 17 
236	11 21 
237	3 28 
238	16 
239	22 
240	6 11 
241	8 
242	23 
243	28 
244	24 
245	7 
246	20 
247	1 
248	18 
249	18 
250	20 
251	21 
252	9 14 
253	4 
254	6 25 
255	28 
256	1 
257	21 
258	28 
259	3 
260	14 
261	6 
262	22 25 
263	1 
264	11 
265	27 
266	15 23 
267	11 
268	14 
269	11 18 
270	5 
271	19 
272	24 
273	19 
274	6 
275	4 
276	2 4 
277	7 
278	2 
279	23 
280	22 
281	9 
282	1 
283	9 13 
284	1 4 
285	8 14 
286	6 
287	24 
288	4 21 
289	2 
290	18 
291	9 21 
292	6 
293	8 14 
294	14 
295	10 
296	19 
297	3 
298	18 25 
299	14 
300	20 
301	19 
302	28 
303	22 
304	8 14 
305	18 
306	9 
307	8 
308	23 
309	22 
310	13 
311	1 2 
312	12 22 
313	18 
314	5 27 
315	21 
316	28 
317	22 
318	9 16 
319	18 
320	21 23 
321	9 
322	5 
323	3 12 
324	4 
325	3 
326	27 
327	8 12 
328	12 
329	26 
330	28 
331	21 
332	15 
333	19 
334	21 26 
335	14 
336	6 14 
337	24 
338	27 
339	27 
340	9 
341	15 
342	9 
343	21 26 
344	20 
345	20 25 
346	22 
347	27 
348	7 
349	3 21 
350	18 
351	15 21 
352	23 
353	16 
354	16 27 
355	7 
356	11 
357	3 4 
358	28 
359	4 
360	21 
361	12 
362	4 
363	15 
364	11 
365	4 
366	12 
367	1 5 
368	10 
369	28 
370	10 
371	12 
372	22 27 
373	7 
374	7 27 
375	8 
376	15 
377	27 
378	16 
379	16 
380	10 
381	8 
382	25 
383	18 27 
384	27 
385	26 
386	1 
387	18 20 
388	28 
389	24 
390	1 
391	15 
392	13 
393	12 
394	2 
395	5 
396	23 26 
397	5 21 
398	19 
399	15 22 
400	22 24 
401	2 
402	14 15 
403	8 
404	19 
405	24 
406	3 
407	25 
408	13 
409	25 
410	16 24 
411	11 
412	1 
413	20 
414	10 
415	24 
416	8 
417	24 
418	21 
419	2 
420	11 22 
421	23 
422	7 
423	24 
424	13 
425	8 
426	10 
427	4 
428	14 
429	11 25 
430	14 
431	9 16 
432	19 
433	19 
434	15 
435	12 14 
436	5 
437	10 
438	9 
439	8 
440	3 
441	3 
442	23 25 
443	2 10 
444	6 
445	15 
446	28 
447	2 6 
448	15 
449	23 
450	2 3 
451	1 
452	7 
453	2 24 
454	14 
455	7 
456	21 
457	3 
458	15 21 
459	9 
460	4 
461	10 
462	1 
463	2 
464	13 
465	3 11 
466	11 
467	13 
468	13 24 
469	20 
470	4 10 
471	9 
472	9 14 
473	13 15 
474	1 
475	25 
476	19 
477	4 
478	10 
479	7 10 
480	3 10 
481	19 
482	22 
483	15 
484	13 
485	22 27 
486	27 
487	18 22 
488	12 28 
489	11 
490	3 
491	2 
492	6 
493	24 
494	16 
495	23 
496	13 
497	4 7 
498	14 19 
499	10 
500	19 23 
501	4 
502	25 
503	26 28 
504	14 
505	4 
506	1 23 
507	1 3 
508	15 
509	11 
510	14 
511	5 
512	13 
513	19 
514	10 
515	1 
516	22 
517	19 
518	7 
519	4 
520	2 20 
521	23 
522	12 
523	14 
524	27 
525	23 
526	23 
527	4 
528	19 
529	16 
530	1 
531	21 26 
532	1 6 
533	20 24 
534	2 
535	25 
536	25 
537	18 
538	16 
539	15 
540	27 
541	2 
542	23 
543	9 
544	13 
545	22 
546	24 
547	4 
548	6 19 
549	12 
550	4 
551	1 
552	6 
553	18 
554	2 
555	15 
556	5 8 
557	3 
558	6 
559	7 11 
560	10 14 
561	22 
562	12 
563	13 
564	11 27 
565	12 
566	1 
567	27 
568	26 27 
569	18 
570	5 
571	24 
572	5 
573	13 15 
574	21 
575	15 
576	9 
577	18 
578	10 
579	4 
580	19 
581	10 
582	5 
583	5 
584	5 
585	8 15 
586	23 
587	9 
588	1 
589	12 
590	3 
591	24 
592	25 
593	16 
594	16 
595	27 
596	18 
597	6 
598	6 7 
599	24 
600	2 
601	13 
602	21 
603	16 
604	23 
605	21 
606	2 
607	18 25 
608	11 
609	12 
610	23 28 
611	10 
612	16 
613	27 
614	10 11 
615	9 
616	16 
617	14 
618	23 
619	4 6 
620	25 
621	5 13 
622	18 
623	11 
624	13 
625	14 
626	23 
627	18 
628	12 14 
629	16 
630	1 
631	1 
632	2 7 
633	10 15 
634	27 
635	25 
636	11 
637	9 
638	19 
639	19 
640	12 
641	27 
642	22 24 
643	14 
644	3 
645	5 
646	16 28 
647	5 
648	7 25 
649	22 
650	6 
651	16 
652	4 
653	22 
654	3 
655	14 
656	18 25 
657	9 
658	9 
659	2 
660	23 
661	16 
662	1 
663	23 
664	3 9 
665	19 
666	9 
667	22 
668	12 
