1	25
1	101
1	149
1	197
1	274
1	485
1	545
1	567
1	573
1	611
1	679
1	682
2	55
2	85
2	188
2	238
2	250
2	343
2	353
2	404
2	464
2	619
2	642
2	677
3	13
3	42
3	77
3	148
3	318
3	356
3	392
3	415
3	502
3	523
3	613
3	616
4	93
4	151
4	205
4	227
4	305
4	420
4	480
4	495
4	521
4	541
4	607
4	676
5	121
5	145
5	220
5	223
5	419
5	467
5	481
5	531
5	584
5	593
5	607
5	637
6	82
6	126
6	161
6	199
6	244
6	268
6	332
6	427
6	474
6	578
6	605
6	688
7	57
7	194
7	224
7	246
7	321
7	345
7	353
7	385
7	386
7	390
7	442
7	628
8	82
8	92
8	183
8	210
8	241
8	293
8	354
8	420
8	439
8	529
8	616
8	696
9	31
9	192
9	205
9	340
9	446
9	447
9	468
9	489
9	549
9	568
9	608
9	687
10	70
10	140
10	193
10	237
10	249
10	278
10	286
10	436
10	517
10	540
10	622
10	634
11	102
11	127
11	229
11	268
11	328
11	429
11	526
11	582
11	639
11	652
11	666
11	668
12	214
12	312
12	341
12	367
12	452
12	484
12	492
12	495
12	522
12	634
12	646
12	649
13	3
13	53
13	54
13	194
13	316
13	336
13	451
13	500
13	582
13	594
13	616
13	667
14	20
14	131
14	150
14	225
14	273
14	301
14	475
14	476
14	522
14	598
14	646
14	665
15	28
15	60
15	132
15	175
15	440
15	461
15	504
15	508
15	543
15	621
15	676
15	695
16	259
16	324
16	354
16	363
16	398
16	428
16	520
16	527
16	534
16	541
16	555
16	599
17	63
17	223
17	293
17	347
17	387
17	418
17	447
17	463
17	524
17	592
17	599
17	696
18	100
18	193
18	230
18	259
18	278
18	317
18	374
18	391
18	436
18	501
18	636
18	678
19	38
19	137
19	182
19	362
19	364
19	378
19	405
19	406
19	438
19	505
19	537
19	585
20	14
20	64
20	174
20	178
20	215
20	239
20	294
20	514
20	598
20	639
20	646
20	665
20	692
21	61
21	104
21	232
21	257
21	300
21	371
21	480
21	522
21	542
21	608
21	667
21	673
21	690
22	64
22	256
22	286
22	293
22	326
22	403
22	409
22	510
22	511
22	520
22	546
22	555
22	618
23	142
23	155
23	217
23	267
23	307
23	343
23	379
23	487
23	491
23	507
23	519
23	535
23	581
24	46
24	205
24	270
24	305
24	333
24	371
24	405
24	455
24	524
24	527
24	607
24	657
24	673
25	1
25	49
25	135
25	262
25	295
25	400
25	427
25	447
25	474
25	489
25	503
25	615
25	689
26	107
26	183
26	200
26	338
26	345
26	366
26	385
26	386
26	393
26	518
26	528
26	554
26	647
27	144
27	208
27	252
27	270
27	293
27	326
27	342
27	357
27	421
27	439
27	677
27	695
27	696
28	15
28	121
28	197
28	249
28	321
28	468
28	491
28	532
28	574
28	585
28	617
28	643
28	687
29	67
29	141
29	211
29	215
29	291
29	335
29	350
29	376
29	470
29	530
29	627
29	650
29	667
30	38
30	198
30	221
30	292
30	305
30	373
30	377
30	419
30	483
30	505
30	545
30	601
30	616
31	9
31	91
31	104
31	140
31	355
31	421
31	446
31	571
31	588
31	661
31	663
31	675
31	693
32	127
32	183
32	208
32	227
32	270
32	299
32	322
32	463
32	561
32	590
32	677
32	696
32	698
33	267
33	286
33	307
33	343
33	379
33	398
33	479
33	491
33	535
33	581
33	628
33	658
33	672
34	336
34	390
34	391
34	432
34	434
34	509
34	529
34	565
34	571
34	661
34	674
34	680
34	693
35	40
35	134
35	351
35	460
35	500
35	516
35	583
35	602
35	617
35	624
35	654
35	670
35	691
36	111
36	169
36	190
36	307
36	400
36	429
36	524
36	541
36	557
36	576
36	580
36	622
36	626
37	150
37	181
37	219
37	311
37	397
37	424
37	476
37	494
37	560
37	624
37	669
37	684
37	691
38	19
38	30
38	122
38	156
38	204
38	264
38	412
38	506
38	531
38	537
38	571
38	572
38	663
39	52
39	185
39	302
39	396
39	426
39	519
39	525
39	579
39	590
39	599
39	635
39	661
39	675
40	35
40	56
40	160
40	207
40	230
40	285
40	361
40	534
40	583
40	593
40	604
40	657
40	668
41	115
41	138
41	162
41	216
41	327
41	374
41	425
41	478
41	499
41	568
41	641
41	660
41	690
41	697
42	3
42	95
42	148
42	199
42	225
42	262
42	284
42	356
42	369
42	413
42	523
42	562
42	616
42	620
43	152
43	252
43	290
43	346
43	388
43	389
43	404
43	416
43	423
43	440
43	446
43	479
43	663
43	670
44	98
44	228
44	272
44	287
44	325
44	336
44	354
44	373
44	410
44	414
44	428
44	465
44	662
44	666
45	77
45	107
45	207
45	208
45	220
45	339
45	418
45	421
45	423
45	424
45	430
45	487
45	537
45	615
46	24
46	104
46	218
46	284
46	300
46	363
46	365
46	398
46	401
46	569
46	576
46	590
46	663
46	680
47	163
47	171
47	196
47	266
47	287
47	313
47	321
47	468
47	485
47	532
47	567
47	573
47	659
47	682
48	82
48	92
48	132
48	155
48	206
48	238
48	243
48	415
48	502
48	582
48	594
48	617
48	671
48	691
49	25
49	56
49	102
49	268
49	281
49	288
49	408
49	410
49	463
49	526
49	541
49	629
49	652
49	668
50	80
50	86
50	329
50	335
50	371
50	401
50	413
50	471
50	512
50	536
50	556
50	574
50	608
50	673
51	87
51	108
51	208
51	214
51	253
51	312
51	394
51	428
51	505
51	507
51	520
51	570
51	580
51	611
52	39
52	70
52	189
52	237
52	259
52	313
52	317
52	380
52	396
52	407
52	436
52	462
52	499
52	597
53	13
53	106
53	155
53	157
53	190
53	228
53	316
53	322
53	440
53	461
53	500
53	571
53	627
53	694
54	13
54	64
54	187
54	326
54	335
54	401
54	491
54	535
54	573
54	581
54	606
54	648
54	668
54	673
55	2
55	238
55	250
55	282
55	408
55	411
55	453
55	464
55	476
55	489
55	529
55	539
55	642
55	681
56	40
56	49
56	225
56	229
56	268
56	288
56	408
56	465
56	526
56	553
56	610
56	642
56	652
56	668
57	7
57	184
57	194
57	393
57	402
57	543
57	554
57	568
57	612
57	621
57	635
57	660
57	662
57	676
58	116
58	117
58	244
58	251
58	279
58	375
58	409
58	437
58	518
58	588
58	614
58	632
58	657
58	694
59	77
59	237
59	303
59	344
59	350
59	424
59	435
59	465
59	495
59	539
59	550
59	587
59	607
59	615
60	15
60	193
60	222
60	311
60	330
60	433
60	450
60	492
60	494
60	516
60	549
60	602
60	670
60	697
61	21
61	130
61	285
61	366
61	376
61	440
61	447
61	465
61	495
61	500
61	530
61	627
61	650
61	663
62	131
62	143
62	267
62	286
62	296
62	307
62	343
62	379
62	491
62	535
62	575
62	581
62	590
62	699
63	17
63	188
63	197
63	208
63	255
63	275
63	297
63	347
63	421
63	445
63	544
63	565
63	602
63	610
63	639
64	20
64	22
64	54
64	184
64	187
64	256
64	326
64	356
64	403
64	489
64	510
64	597
64	618
64	622
64	664
65	204
65	236
65	250
65	274
65	275
65	347
65	381
65	448
65	532
65	607
65	615
65	638
65	644
65	645
65	658
66	67
66	228
66	285
66	316
66	323
66	334
66	447
66	546
66	577
66	594
66	640
66	650
66	667
66	681
66	696
67	29
67	66
67	105
67	127
67	171
67	215
67	328
67	370
67	410
