1	51 
2	59 
3	11 
4	38 
5	40 
6	60 
7	61 
8	60 
9	17 
10	28 
11	22 
12	7 
13	28 
14	28 
15	38 
16	43 
17	60 
18	59 
19	20 
20	57 
21	66 
22	60 
23	58 
24	4 
25	60 
26	44 
27	54 
28	38 
29	53 
30	38 
31	56 
32	47 
33	47 
34	59 
35	50 
36	60 
37	66 
38	4 
39	3 45 64 
40	7 14 32 
41	59 
42	50 
43	50 
44	24 34 57 
45	47 
46	59 
47	28 
48	8 20 26 
49	47 
50	50 
51	28 
52	53 
53	4 
54	60 
55	11 
56	38 
57	47 
58	13 
59	53 
60	3 
61	4 
62	21 
63	22 
64	53 
65	12 31 41 
66	51 
67	60 
68	28 
69	15 45 61 
70	26 
71	38 
72	22 
73	18 
74	17 
75	22 
76	3 
77	34 
78	18 
79	30 
80	55 
81	10 23 45 
82	53 
83	56 
84	54 
85	38 
86	29 
87	61 
88	59 
89	54 67 68 
90	4 
91	38 
92	50 
93	8 
94	16 
95	14 46 63 
96	60 
97	24 
98	1 8 66 
99	38 
100	30 50 51 
101	22 
102	22 
103	30 41 42 
104	57 
105	47 
106	9 39 52 
107	23 
108	59 
109	31 
110	40 
111	59 
112	66 
113	46 
114	55 
115	36 
116	37 
117	5 26 54 
118	44 
119	46 
120	36 
121	13 28 37 
122	66 
123	61 
124	43 
125	40 
126	18 
127	32 
128	22 
129	37 
130	67 
131	55 
132	63 
133	59 
134	47 
135	47 
136	66 
137	17 
138	47 
139	10 
140	54 
141	59 
142	27 
143	52 
144	56 
145	18 
146	68 
147	8 35 48 
148	29 
149	55 
150	10 22 45 
151	34 39 66 
152	18 
153	7 
154	24 
155	14 26 44 
156	12 32 62 
157	13 
158	50 
159	44 
160	67 
161	19 
162	55 
163	65 
164	54 
165	18 
166	5 7 29 
167	11 26 30 
168	25 
169	40 
170	48 
171	12 
172	12 
173	56 
174	26 
175	17 
176	6 11 20 
177	59 
178	32 
179	1 24 32 
180	22 
181	24 
182	56 
183	55 
184	52 
185	15 
186	50 
187	32 
188	31 33 46 
189	2 21 57 
190	30 
191	66 
192	3 
193	8 29 63 
194	24 
195	55 
196	55 
197	31 
198	35 
199	14 
200	2 
201	46 
202	27 
203	40 
204	43 62 67 
205	22 43 49 
206	46 
207	61 
208	41 
209	65 
210	2 
211	17 
212	56 
213	14 
214	25 
215	39 
216	66 
217	48 
218	31 
219	63 
220	43 
221	52 
222	18 
223	1 
224	50 
225	5 37 61 
226	18 
227	53 
228	53 
229	33 46 62 
230	27 39 56 
231	33 36 42 
232	67 
233	41 
234	1 
235	33 
236	44 
237	7 
238	45 
239	19 
240	54 
241	24 
242	2 
243	44 
244	7 33 57 
245	7 
246	68 
247	30 56 59 
248	3 
249	25 36 57 
250	7 
251	20 
252	1 
253	50 
254	50 
255	18 
256	62 
257	3 
258	17 
259	31 
260	1 
261	46 
262	34 36 41 
263	31 
264	26 
265	34 
266	9 23 63 
267	30 
268	22 23 43 
269	46 
270	64 
271	68 
272	26 
273	41 
274	49 
275	1 
276	30 
277	1 29 65 
278	35 
279	37 
280	27 
281	17 30 42 
282	7 
283	55 
284	33 
285	23 
286	32 
287	53 
288	63 
289	17 
290	39 
291	2 
292	45 
293	1 24 53 
294	55 
295	8 29 30 
296	3 
297	37 
298	40 
299	13 
300	13 
301	12 15 49 
302	6 7 33 
303	6 32 65 
304	44 
305	31 
306	40 
307	6 
308	32 
309	46 
310	66 
311	23 
312	19 
313	49 52 54 
314	45 
315	34 
316	17 
317	64 
318	49 
319	29 
320	68 
321	13 
322	67 
323	1 32 35 
324	43 
325	13 
326	61 
327	56 
328	2 
329	1 
330	18 
331	65 
332	18 
333	10 26 58 
334	65 
335	52 
336	66 
337	19 
338	67 
339	18 
340	17 
341	41 60 62 
342	16 
343	21 
344	45 
345	4 15 58 
346	27 
347	35 
348	48 
349	31 
350	34 
351	2 
352	65 
353	32 
354	54 
355	21 29 57 
356	20 
357	67 
358	51 
359	52 
360	37 
361	32 
362	25 28 37 
363	31 
364	55 
365	17 
366	2 
367	29 39 41 
368	8 
369	2 49 51 
370	9 
371	19 35 38 
372	14 51 66 
373	19 
374	65 
375	17 
376	61 
377	21 
378	57 
379	58 
380	40 
381	66 
382	43 
383	55 
384	12 21 62 
385	18 
386	46 
387	66 
388	2 
389	13 35 39 
390	3 30 43 
391	34 36 63 
392	54 
393	45 
394	8 
395	12 
396	16 28 61 
397	10 48 66 
398	10 
399	24 
400	9 54 64 
401	18 
402	25 
403	41 
404	24 35 64 
405	61 
406	7 
407	9 57 58 
408	42 
409	1 
410	18 
411	5 
412	24 
413	49 
414	58 
415	45 
416	27 37 64 
417	45 
418	46 
419	17 
420	11 43 62 
421	57 
422	13 
423	5 
424	54 
425	2 
426	57 
427	23 
428	29 
429	49 
430	13 56 67 
431	44 60 61 
432	14 43 67 
433	26 
434	8 30 43 
435	5 29 61 
436	9 
437	24 46 67 
438	40 
439	7 37 49 
440	3 
441	68 
442	25 
443	3 
444	13 
445	40 
446	21 43 64 
447	10 
448	68 
449	16 
450	24 
451	37 
452	35 58 64 
453	9 
454	1 8 42 
455	3 6 35 
456	3 7 58 
457	16 
458	7 
459	27 
460	52 
461	2 
462	2 
463	4 10 44 
464	41 
465	1 
466	54 
467	1 5 8 
468	29 30 65 
469	6 
470	36 
471	12 
472	57 61 67 
473	26 
474	40 
475	36 
476	2 
477	11 
478	8 
479	8 15 45 
480	51 
481	24 49 52 
482	20 
483	4 57 67 
484	65 
485	12 53 67 
486	21 
487	58 
488	24 
489	41 
490	51 
491	41 
492	37 
493	17 21 34 
494	39 
495	21 
496	8 
497	42 
498	49 
499	41 
500	39 52 54 
501	33 
502	49 
503	17 
504	41 
505	26 35 52 
506	9 
507	16 
508	13 
509	33 
510	26 42 55 
511	8 
512	11 19 58 
513	41 
514	45 
515	21 48 67 
516	35 39 64 
517	41 
518	29 
519	35 
520	31 33 50 
521	37 
522	33 
523	39 
524	3 
525	25 
526	58 
527	25 27 34 
528	5 
529	17 
530	11 
531	7 
532	13 65 67 
533	1 
534	36 
535	24 32 66 
536	57 
537	26 
538	58 
539	57 
540	10 
541	48 
542	9 54 68 
543	67 
544	5 
545	7 
546	68 
547	17 
548	11 15 19 
549	64 
550	3 
551	11 
552	16 
553	5 
554	42 
555	5 
556	45 
557	2 24 43 
558	3 
559	32 
560	42 
561	9 57 62 
562	51 
563	25 30 68 
564	45 
565	7 15 45 
566	32 
567	46 
568	16 35 57 
569	42 
570	40 
571	68 
572	21 
573	43 
574	37 
575	9 
576	64 
577	51 
578	24 
579	35 
580	40 
581	45 
582	45 
583	3 
584	31 
585	19 
586	35 
587	31 32 52 
588	26 
589	48 
590	42 
591	27 
592	25 
593	19 35 68 
594	26 
595	58 
596	4 39 47 
597	19 
598	45 
599	37 48 53 
600	51 
601	49 
602	40 
603	21 
604	26 
605	10 
606	39 
607	39 
608	22 31 65 
609	26 
610	39 
611	23 34 37 
612	36 
613	13 
614	35 
615	51 
616	14 20 58 
617	21 34 63 
618	11 38 39 
619	11 
620	16 31 58 
621	41 
622	27 
623	30 49 55 
624	32 
625	5 28 51 
626	30 
627	16 31 34 
628	26 
629	21 23 44 
630	33 53 55 
631	49 
632	25 
633	48 
634	62 
635	4 10 51 
636	51 
637	48 
638	14 
639	31 
640	62 
641	12 
642	29 39 57 
643	1 
644	23 24 53 
645	6 48 59 
646	33 43 63 
647	58 
648	48 
649	48 
650	26 
651	32 39 60 
652	40 
653	40 
654	58 
655	33 36 60 
656	17 20 57 
657	14 
658	30 
659	37 
660	33 45 56 
661	6 
662	20 23 34 
663	8 
664	7 
665	5 
666	33 
667	12 
668	15 
669	24 
670	23 
671	34 
672	29 36 50 
673	35 
674	13 20 27 
675	43 
676	67 
677	1 
678	11 
679	27 
680	52 
681	40 
682	35 
683	7 
684	43 
685	63 
686	48 
687	16 
688	68 
689	24 
690	62 
691	65 
692	41 
693	36 
694	63 
695	30 
696	10 
697	39 
698	44 52 54 
699	45 
700	16 
701	14 
702	11 
703	63 
704	30 49 68 
705	35 
706	46 
707	25 26 43 
708	29 
709	14 
710	12 39 42 
711	49 
712	34 
713	43 
714	40 
715	26 
716	35 
717	29 
718	39 
719	36 
720	42 
721	36 
722	43 
723	27 
724	5 13 28 
725	2 12 56 
726	32 
727	29 
728	45 
729	6 16 37 
730	27 
731	8 
732	10 20 26 
733	21 
734	29 
735	53 61 62 
736	36 
737	3 
738	37 
739	19 
740	51 
741	37 
742	10 
743	37 
744	15 42 63 
745	39 
746	31 
747	49 
748	62 
749	1 
750	35 
751	13 24 40 
