1	15	2.51869
1	39	2.66234
1	179	3.25582
1	287	3.29698
1	305	3.68072
1	477	4.02582
1	551	3.9791
1	564	3.71545
1	589	3.80169
1	616	4.05299
1	693	4.12804
2	145	3.14946
2	459	3.18386
2	521	3.17068
2	537	3.39093
2	565	3.34838
2	573	3.2564
2	588	3.70912
2	613	3.38602
2	651	3.38602
2	664	3.70912
2	682	3.7223
3	174	3.56705
3	189	3.47894
3	196	3.65679
3	267	3.75218
3	282	3.73245
3	307	2.00129
3	364	3.8828
3	375	3.89473
3	380	3.9656
3	417	2.74713
3	490	4.30263
4	104	2.856
4	117	3.26483
4	165	3.34977
4	217	3.47791
4	270	3.19157
4	274	3.60887
4	281	3.54223
4	285	3.54223
4	294	3.65704
4	336	3.65704
4	394	4.64776
5	104	2.856
5	117	3.26483
5	165	3.34977
5	217	3.47791
5	270	3.19157
5	274	3.60887
5	281	3.54223
5	285	3.54223
5	294	3.65704
5	336	3.65704
5	394	3.9116
6	177	3.89833
6	241	3.10926
6	358	3.12429
6	359	3.21446
6	366	3.62254
6	440	3.63341
6	458	3.46311
6	472	3.44505
6	475	3.30098
6	497	3.84758
6	617	3.62294
7	222	2.82447
7	253	3.15795
7	293	3.30685
7	443	3.307
7	450	4.96018
7	543	3.52494
7	583	3.4498
7	594	3.69205
7	597	3.87028
7	612	3.56234
7	659	3.80102
8	117	1.10548
8	315	3.21208
8	328	3.58801
8	371	3.675
8	400	3.46636
8	403	3.68032
8	446	3.675
8	455	3.91844
8	544	3.85357
8	565	4.17176
8	613	4.17176
9	400	2.92669
9	412	2.92669
9	448	3.29927
9	506	3.29927
9	508	3.30627
9	510	3.28836
9	537	3.55704
9	548	3.73776
9	551	3.46606
9	573	3.76493
9	693	3.83998
10	104	2.856
10	117	3.26483
10	165	3.34977
10	217	3.47791
10	270	3.19157
10	274	3.60887
10	281	3.54223
10	285	3.54223
10	294	3.65704
10	336	3.65704
10	394	4.04111
11	67	2.89334
11	109	3.05062
11	147	2.93708
11	243	4.21649
11	297	3.35624
11	308	3.48386
11	322	3.65758
11	419	3.74534
11	498	3.83491
11	561	3.8217
11	583	3.76193
12	90	2.82818
12	100	2.9311
12	176	3.30381
12	297	3.71115
12	313	3.49914
12	343	3.30442
12	392	3.41027
12	438	3.97806
12	585	4.0784
12	595	4.02891
12	650	3.59252
13	122	2.87336
13	144	3.02683
13	191	2.98554
13	192	2.75563
13	202	3.92527
13	316	3.54196
13	416	3.60453
13	487	3.9193
13	544	4.01009
13	630	4.05511
13	639	4.02659
14	123	2.86658
14	144	4.18654
14	158	2.97876
14	192	3.35202
14	374	3.47584
14	390	3.46044
14	403	3.6744
14	446	3.59775
14	487	3.43792
14	516	3.8344
14	615	3.81608
15	1	2.8087
15	201	3.19939
15	320	3.43714
15	379	3.40154
15	386	3.80365
15	431	3.55448
15	464	3.69815
15	541	3.96368
15	554	3.7767
15	592	3.72006
15	671	3.75611
16	62	2.99085
16	244	2.95811
16	253	3.4869
16	424	3.32974
16	437	3.4807
16	473	3.58222
16	498	3.74876
16	555	3.66978
16	656	3.79802
16	663	3.89994
16	665	4.63582
17	150	2.70899
17	161	3.13354
17	177	4.52002
17	413	3.30775
17	418	3.35944
17	429	3.72738
17	440	3.56795
17	472	3.68386
17	571	3.95894
17	618	3.50971
17	638	3.5297
18	142	2.92675
18	197	3.1023
18	230	2.97388
18	272	2.84485
18	335	3.73051
18	434	3.58956
18	482	3.50977
18	563	3.6101
18	576	3.71827
18	631	3.6424
18	649	3.68928
19	305	3.08967
19	353	3.07708
19	372	3.44151
19	430	3.41068
19	477	3.40076
19	490	3.88258
19	512	3.38089
19	557	3.70906
19	564	3.73017
19	567	3.6568
19	596	3.48874
20	106	3.14394
20	148	3.52042
20	205	3.52042
20	298	3.52042
20	312	3.71584
20	345	3.97751
20	384	3.95506
20	408	3.95506
20	445	4.29209
20	460	4.29209
20	468	1.52645
20	491	4.29209
21	26	3.27176
21	59	3.21247
21	60	3.38771
21	74	3.69321
21	77	3.69321
21	82	3.73591
21	89	4.16526
21	492	4.78231
21	631	4.58861
21	645	0.873115
22	116	2.80356
22	222	3.00484
22	292	3.29528
22	340	3.09849
22	398	3.44715
22	402	3.17944
22	453	2.96423
22	533	3.61681
22	549	3.33776
22	594	3.70038
22	627	3.71061
22	636	3.55449
23	160	3.28002
23	296	3.32458
23	304	3.42768
23	360	3.43023
23	379	3.39494
23	385	3.39463
23	386	6.9767
23	426	3.51981
23	483	3.69124
23	541	3.95677
23	554	3.76979
23	592	3.90864
24	28	2.86293
24	32	3.05078
24	55	2.86936
24	63	0.0284021
24	123	3.13348
24	136	3.56503
24	248	3.56615
24	258	3.77641
24	337	3.85186
24	500	4.21115
24	513	4.144
24	542	4.2022
25	356	4.09369
25	363	4.08515
25	376	4.00027
25	395	0.0254749
25	485	4.16293
25	501	1.17938
25	519	4.1808
25	525	4.3585
25	560	4.27985
25	582	4.59186
25	661	4.38765
25	667	4.39683
26	21	2.98357
26	59	2.92429
26	60	3.09953
26	74	3.40503
26	77	3.40503
26	82	3.44773
26	89	3.36472
26	124	4.53
26	353	3.81294
26	420	3.87707
26	492	4.47816
26	581	4.30043
27	53	3.28652
27	134	3.22513
27	224	3.58043
27	263	3.79417
27	315	3.76942
27	367	1.18512
27	451	4.17215
27	470	4.25298
27	479	3.94483
27	494	4.23993
27	532	4.1347
27	603	4.43165
28	24	3.27225
28	128	3.20632
28	136	3.65345
28	255	4.21195
28	425	3.94746
28	441	3.98426
28	474	4.28399
28	513	4.21684
28	542	3.5642
28	556	4.27505
28	628	2.37662
28	669	4.18178
29	245	3.12438
29	321	3.45501
29	354	3.19956
29	387	3.57162
29	451	3.40315
29	462	3.69133
29	515	3.72045
29	553	4.33215
29	554	3.83258
29	584	3.60964
29	635	3.88894
29	654	3.66978
30	253	3.02655
30	313	3.25346
30	428	3.32379
30	450	3.35586
30	461	3.40113
30	521	3.70883
30	597	3.60329
30	651	3.57912
30	659	3.60329
30	664	3.81781
30	669	3.74876
30	673	3.76306
31	133	3.17589
31	344	3.4821
31	376	3.39721
31	395	3.42081
31	409	3.57658
31	421	3.84196
31	478	3.57775
31	525	3.75545
31	560	3.67679
31	582	3.7859
31	623	4.69993
31	643	3.79377
32	24	0.439342
32	72	3.70437
32	323	3.76058
32	337	3.80663
32	355	3.66293
32	391	4.12328
32	425	3.85879
32	441	4.09772
32	464	3.89559
32	474	4.19532
32	513	4.12817
32	542	4.18637
33	72	2.56936
33	119	3.11782
33	199	3.47473
33	350	4.81901
33	466	3.87905
33	467	3.57296
33	523	3.5842
33	578	3.75728
33	586	4.04734
33	604	3.78265
33	619	3.75613
33	624	3.73552
34	35	0.031716
34	217	3.53673
34	367	3.73046
34	476	4.02029
34	479	3.89346
34	480	3.87444
34	534	4.07954
34	538	4.69683
34	568	4.18475
34	584	4.24111
34	654	4.17868
34	666	4.02195
35	34	4.4832
35	151	3.12772
35	184	2.86866
35	224	3.3709
35	284	3.4377
35	315	3.89651
35	479	3.58836
35	494	3.75066
35	534	3.79829
35	572	3.77823
35	603	4.06918
35	622	4.07519
36	156	2.65031
36	178	3.29555
36	280	3.31824
36	365	3.33757
36	388	4.27383
36	402	3.36725
36	404	3.6818
36	540	3.93595
36	574	3.976
36	610	3.79391
36	626	3.77681
36	647	4.02818
37	87	3.05829
37	111	3.12761
37	112	2.79766
37	209	2.99668
37	216	3.36203
37	221	5.20632
37	239	3.84976
37	528	3.73171
37	537	4.00038
37	548	4.18111
37	551	4.23579
37	691	4.28333
38	120	2.5573
38	137	3.0723
38	156	2.99306
38	194	3.85871
38	318	3.3865
38	388	3.57629
38	488	3.94622
38	580	4.02493
38	610	3.84284
38	626	3.82574
38	647	4.07711
38	667	3.79832
39	1	5.23832
39	51	0.372941
39	157	3.29776
39	234	3.83325
39	341	3.73984
39	353	3.67936
39	381	4.06085
39	477	4.05093
39	490	4.35923
39	564	4.38034
39	567	4.12581
39	662	4.13891
40	57	2.58081
40	62	3.2376
40	230	3.4435
40	331	3.53185
40	432	3.86581
40	434	3.72486
40	482	3.75002
40	486	4.354
40	496	3.7454
40	576	3.74017
40	607	3.7777
40	649	3.78331
41	131	3.01897
41	148	3.24354
41	162	3.39545
41	205	3.39545
41	298	3.39545
41	312	3.59087
41	345	3.85254
41	384	3.8301
41	408	3.8301
41	445	4.16712
41	460	4.16712
41	468	4.16712
41	496	6.0805
42	69	1.09135
42	218	3.04839
42	269	3.84647
42	340	3.64967
42	398	3.99834
42	402	3.746
42	443	3.96261
42	536	4.16799
42	549	3.9426
42	587	4.25156
42	627	4.26179
42	636	4.10567
42	674	4.16379
43	222	2.88078
43	269	3.38842
43	292	3.67886
43	340	3.48207
43	398	3.47445
43	465	3.795
43	536	4.00038
43	549	5.33574
43	575	3.73944
43	577	3.77499
43	587	3.72134
43	594	4.08395
43	627	3.93806
44	45	2.9279
44	73	3.01223
44	113	2.94252
44	178	3.58776
44	280	3.61045
44	365	4.46257
44	440	3.81957
44	488	3.77737
44	505	4.22816
44	574	4.1895
44	580	4.26821
44	610	4.32039
44	667	4.0416
45	44	3.39452
45	349	3.39033
45	396	3.61947
45	435	3.50994
45	442	3.72465
45	498	3.83497
45	540	3.73039
45	552	3.81423
45	561	4.05047
45	580	3.80101
45	583	3.90256
45	688	3.95313
45	694	4.67069
46	57	3.2035
46	187	5.02663
46	258	3.2131
46	272	3.08407
46	335	3.70434
46	424	3.63577
46	432	3.96973
46	434	3.82877
46	482	3.74352
46	539	3.88935
46	602	3.84409
46	607	4.03359
46	652	3.88722
47	76	3.35621
47	289	3.46417
47	304	3.35838
47	330	3.56727
47	360	3.67692
47	375	3.68884
47	380	3.75972
47	417	3.61846
47	421	4.09674
47	493	3.79732
47	560	5.42188
47	603	4.04823
47	606	3.82778
48	69	2.91637
48	71	3.38547
48	118	3.77295
48	177	7.63675
48	219	3.85351
48	358	3.94717
48	418	4.18931
48	475	3.31338
48	491	4.16114
48	562	4.59183
48	617	4.59835
48	618	4.29188
48	632	4.28076
49	132	3.68683
49	173	3.68683
49	223	3.68683
49	235	3.91551
49	317	3.68683
49	325	3.9818
49	326	4.63216
49	334	4.11622
49	371	4.27506
49	389	4.20322
49	400	4.40738
49	410	4.20322
49	455	1.17291
50	148	3.50112
