1	9 
2	7 
3	13 
4	28 
5	20 
6	27 
7	19 
8	6 
9	2 24 31 
10	6 
11	12 
12	1 
13	6 
14	17 
15	32 
16	32 
17	22 27 36 
18	33 
19	4 11 15 
20	38 
21	37 
22	14 
23	33 
24	25 
25	19 
26	37 
27	17 
28	33 
29	12 
30	31 
31	6 
32	2 3 12 
33	1 8 9 
34	13 
35	12 
36	12 
37	33 
38	35 
39	29 
40	12 
41	39 
42	39 
43	6 
44	5 27 30 
45	31 
46	35 
47	22 
48	14 
49	8 
50	9 15 30 
51	13 
52	33 
53	21 
54	6 
55	12 
56	11 
57	17 
58	5 17 31 
59	13 
60	12 
61	5 
62	10 
63	10 24 29 
64	15 
65	5 
66	7 
67	31 
68	9 
69	5 14 29 
70	2 22 30 
71	20 
72	16 
73	31 
74	38 
75	25 
76	32 
77	19 
78	14 
79	8 18 19 
80	7 37 38 
81	21 
82	36 
83	28 
84	19 30 35 
85	17 
86	2 28 35 
87	37 
88	38 
89	4 20 31 
90	21 29 37 
91	21 
92	26 
93	30 
94	33 
95	22 
96	27 33 39 
97	14 15 34 
98	28 
99	4 
100	1 20 24 
101	26 
102	31 
103	39 
104	13 26 33 
105	26 
106	29 
107	24 
108	16 
109	38 
110	37 
111	39 
112	37 
113	30 
114	38 
115	32 
116	29 
117	38 
118	9 
119	26 
120	14 
121	6 
122	36 
123	1 17 39 
124	18 28 39 
125	2 10 29 
126	23 
127	5 27 30 
128	32 
129	3 
130	20 
131	14 
132	37 
133	10 23 29 
134	4 7 15 
135	3 25 38 
136	15 
137	11 
138	11 
139	5 13 33 
140	11 
141	6 
142	3 
143	9 14 30 
144	3 9 27 
145	16 
146	22 24 33 
147	9 12 15 
148	27 
149	8 16 37 
150	37 
151	24 
152	27 
153	11 24 31 
154	10 23 30 
155	13 
156	15 
157	33 
158	11 
159	6 
160	37 
161	16 
162	3 
163	3 31 39 
164	13 
165	27 
166	29 
167	16 17 20 
168	10 11 39 
169	23 
170	14 21 39 
171	35 
172	3 
173	2 
174	34 
175	34 
176	29 
177	28 
178	4 
179	1 12 18 
180	2 
181	33 
182	30 
183	9 
184	24 
185	33 
186	15 26 33 
187	35 
188	10 
189	22 
190	11 
191	16 
192	23 27 35 
193	13 16 34 
194	20 34 37 
195	18 
196	6 
197	2 
198	6 35 37 
199	24 
200	34 
201	27 
202	1 3 11 
203	14 
204	8 
205	13 
206	18 
207	21 
208	22 
209	3 13 26 
210	14 28 38 
211	36 
212	25 
213	5 11 29 
214	2 
215	32 33 34 
216	6 
217	23 27 33 
218	13 
219	4 8 36 
220	2 20 34 
221	15 
222	20 
223	27 
224	2 14 19 
225	14 
226	2 
227	8 
228	1 
229	32 
230	8 
231	15 17 22 
232	1 
233	16 
234	24 
235	28 
236	2 19 29 
237	7 
238	36 
239	4 
240	22 
241	37 
242	39 
243	10 
244	32 
245	33 
246	26 
247	7 
248	10 15 36 
249	6 7 9 
250	10 23 25 
251	18 21 39 
252	33 
253	8 
254	21 
255	2 17 25 
256	9 
257	4 16 23 
258	31 
259	23 
260	10 
261	26 
262	19 
263	13 
264	1 
265	3 
266	25 31 35 
267	26 
268	18 
269	24 
270	23 
271	4 
272	29 
273	15 
274	1 
275	10 15 33 
276	26 
277	30 
278	29 
279	21 
280	13 
281	2 6 8 
282	4 36 39 
283	9 19 26 
284	7 22 28 
285	39 
286	25 
287	19 21 26 
288	25 
289	16 
290	30 
291	9 
292	25 
293	18 
294	22 36 39 
295	16 23 33 
296	2 13 27 
297	1 18 36 
298	27 
299	4 
300	21 27 30 
301	39 
302	37 
303	12 27 30 
304	3 36 38 
305	22 
306	1 4 37 
307	7 
308	20 21 29 
309	19 29 35 
310	30 
311	34 
312	5 
313	21 
314	3 15 36 
315	11 
316	20 
317	24 
318	13 
319	4 
320	6 
321	2 
322	30 
323	5 16 37 
324	15 
325	9 
326	27 
327	6 10 20 
328	5 22 30 
329	13 
330	4 9 31 
331	36 
332	25 
333	4 25 28 
334	20 
335	18 
336	18 22 31 
337	3 
338	32 
339	11 
340	18 
341	6 10 39 
342	24 
343	35 
344	21 
345	11 19 30 
346	23 
347	6 
348	10 
349	22 
350	9 33 34 
351	34 
352	14 
353	10 
354	4 
355	24 
356	18 
357	30 
358	6 8 34 
359	1 15 19 
360	28 
361	13 18 29 
362	4 
363	36 
364	29 
365	1 20 32 
366	6 
367	24 
368	3 
369	31 
370	2 
371	7 30 31 
372	14 
373	10 22 23 
374	2 
375	18 23 30 
376	28 32 37 
377	7 16 37 
378	2 23 39 
379	11 
380	14 
381	15 
382	24 
383	11 17 29 
384	1 
385	8 11 16 
386	4 10 22 
387	2 10 12 
388	1 
389	18 
390	28 
391	27 
392	5 9 26 
393	4 
394	34 
395	7 21 35 
396	36 
397	6 16 27 
398	24 
399	6 14 29 
400	35 
401	29 
402	4 35 38 
403	3 
404	4 
405	33 
406	34 
407	32 
408	32 
409	25 
410	13 
411	21 30 37 
412	33 
413	29 
414	18 
415	18 
416	35 
417	28 
418	22 
419	13 
420	18 
421	5 
422	1 2 23 
423	39 
424	16 
425	15 16 23 
426	9 
427	10 34 39 
428	39 
429	6 19 27 
430	22 33 38 
431	5 14 39 
432	21 
433	27 
434	3 
435	30 
436	13 
437	16 33 39 
438	13 
439	39 
440	1 21 23 
441	2 
442	22 29 39 
443	9 
444	2 4 27 
445	20 21 34 
446	13 
447	9 22 25 
448	28 
449	10 15 20 
450	29 35 36 
451	6 
452	14 
453	15 
454	9 18 27 
455	9 
456	10 28 34 
457	14 
458	11 15 16 
459	6 
460	22 23 30 
461	9 
462	7 
463	33 
464	6 
465	32 
466	37 
467	25 
468	6 
469	1 
470	7 21 29 
471	4 
472	25 
473	4 13 16 
474	6 21 28 
475	21 
476	7 
477	33 
478	3 
479	4 
480	21 
481	10 
482	34 
483	33 
484	13 
485	5 
486	9 33 38 
487	14 
488	25 27 37 
489	4 
490	10 15 19 
491	39 
492	6 
493	19 
494	13 29 33 
495	2 17 26 
496	4 
497	9 
498	15 
499	14 
500	7 
501	32 
502	15 
503	32 
504	18 
505	24 
506	17 19 29 
507	18 22 29 
508	6 18 28 
509	21 28 36 
510	1 
511	1 11 33 
512	13 
513	5 
514	11 
515	25 
516	22 
517	10 
518	19 23 32 
519	13 
520	23 
521	1 17 29 
522	4 7 29 
523	13 
524	5 
525	6 11 17 
526	10 25 37 
527	3 
528	14 
529	5 11 18 
530	14 
531	30 
532	6 12 30 
533	32 
534	13 
535	13 
536	9 
537	4 15 28 
538	14 28 32 
539	4 12 37 
540	16 
541	10 
542	18 
543	19 
544	23 26 29 
545	1 3 8 
546	23 
547	18 20 30 
548	1 
549	10 
550	25 
551	10 13 16 
552	3 
553	15 
554	2 
555	4 27 33 
556	14 
557	1 3 8 
558	24 25 33 
559	14 
560	27 
561	4 
562	22 
563	3 9 29 
564	9 13 16 
565	4 6 19 
566	2 
567	39 
568	30 
569	4 25 30 
570	37 
571	1 13 39 
572	30 
573	4 
574	27 
575	13 
576	16 26 27 
577	14 
578	32 37 38 
579	3 
580	30 
581	11 
582	8 31 34 
583	23 
584	29 
585	11 
586	9 30 31 
587	2 7 24 
588	9 11 39 
589	2 24 33 
590	16 24 36 
591	29 
592	22 
593	4 
594	18 20 26 
595	15 
596	21 30 34 
597	23 
598	33 
599	27 
600	1 
601	22 
602	1 4 23 
603	9 
604	11 
605	27 
606	5 
607	21 36 39 
608	25 
609	5 32 35 
610	10 
611	25 
612	2 
613	14 
614	24 
615	1 4 22 
616	2 
617	5 
618	22 
619	5 
620	9 19 20 
621	21 35 38 
622	14 
623	3 11 31 
624	3 
625	9 
626	5 14 29 
627	10 
628	2 
629	1 6 32 
630	9 
631	33 
632	23 
633	10 24 39 
634	7 
635	2 10 37 
636	10 
637	14 
638	1 
639	14 
640	25 
641	33 
642	18 
643	11 
644	11 
645	8 33 34 
646	2 
647	1 9 16 
648	1 
649	7 14 37 
650	2 9 13 
651	11 16 19 
652	4 22 23 
653	6 
654	16 23 29 
655	2 24 30 
656	11 29 38 
657	23 
658	1 23 29 
659	23 
660	14 
661	18 
662	4 9 29 
663	14 
664	25 
665	11 
666	5 
667	29 
668	23 33 36 
669	37 
